source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Abnormal blood sodium concentration	HP:0010931	rdfs:label	de	Abnormale Natriumkonzentration im Blut	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Xanthinuria	HP:0010934	rdfs:label	de	Xanthinurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal external nose morphology	HP:0010938	rdfs:label	de	Abnorme äußere Nasenform	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Echogenic fetal bowel	HP:0010943	rdfs:label	de	Echogener fötaler Darm	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fetal pyelectasis	HP:0010945	rdfs:label	de	Fetale Pyelektase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dilatation of the renal pelvis	HP:0010946	rdfs:label	de	Dilatation des Nierenbeckens	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Noncommunicating hydrocephalus	HP:0010953	rdfs:label	de	Nicht kommunizierender Hydrozephalus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal B cell count	HP:0010975	rdfs:label	de	Abnormale B-Zellen-Zahl	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased total B cell count	HP:0010976	rdfs:label	de	B-Lymphozytopenie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal cerebral subcortex morphology	HP:0010993	rdfs:label	de	Abnorme Morphologie des zerebralen Subkortex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased bone mineral density	HP:0011001	rdfs:label	de	Erhöhte Knochenmineraldichte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	High myopia	HP:0011003	rdfs:label	de	Hohe Kurzsichtigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal blood glucose concentration	HP:0011015	rdfs:label	de	Abnorme Blutzuckerkonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of the gastrointestinal tract	HP:0011024	rdfs:label	de	Anomalien des Magen-Darm-Trakts	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased urine output	HP:0011037	rdfs:label	de	Verminderte Urinausscheidung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal helix morphology	HP:0011039	rdfs:label	de	Abnorme Morphologie der Spirale	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal circulating potassium concentration	HP:0011042	rdfs:label	de	Abnorme Kaliumkonzentration im Blut	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Agenesis of premolar	HP:0011051	rdfs:label	de	Agenesie der Prämolaren	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Supernumerary tooth	HP:0011069	rdfs:label	de	Überzähliger Zahn	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Incisor macrodontia	HP:0011081	rdfs:label	de	Schneidezahn-Makrodontie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Talon cusp	HP:0011087	rdfs:label	de	Talon-Höcker	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mulberry molar	HP:0011092	rdfs:label	de	Maulbeerbaum-Molar	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased overbite	HP:0011094	rdfs:label	de	Vermehrter Überbiss	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Peripheral demyelination	HP:0011096	rdfs:label	de	Periphere Demyelinisierung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Epileptic spasm	HP:0011097	rdfs:label	de	Epileptische Krämpfe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Speech apraxia	HP:0011098	rdfs:label	de	Sprechapraxie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Spastic hemiparesis	HP:0011099	rdfs:label	de	Spastische Hemiparese	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypovolemia	HP:0011106	rdfs:label	de	Hypovolämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent aphthous stomatitis	HP:0011107	rdfs:label	de	Rezidivierende aphthöse Stomatitis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Recurrent sinusitis	HP:0011108	rdfs:label	de	Rezidivierende Sinusitis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Chronic sinusitis	HP:0011109	rdfs:label	de	Chronische Sinusitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent tonsillitis	HP:0011110	rdfs:label	de	Rezidivierende Tonsillitis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Concave nasal ridge	HP:0011120	rdfs:label	de	Konkaver Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bilateral fetal pyelectasis	HP:0011129	rdfs:label	de	Beidseitige fetale Pyelektase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chronic furunculosis	HP:0011132	rdfs:label	de	Chronische Furunkulose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Typical absence seizure	HP:0011147	rdfs:label	de	Typischer Absence-Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal motor seizure	HP:0011153	rdfs:label	de	Fokaler motorischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal autonomic seizure	HP:0011154	rdfs:label	de	Fokaler autonomer Krampfanfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal myoclonic seizure	HP:0011166	rdfs:label	de	Fokaler myoklonischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal tonic seizure	HP:0011167	rdfs:label	de	Fokal-tonischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal seizure with eyelid myoclonia	HP:0011168	rdfs:label	de	Fokaler Anfall mit Augenlidmyoklonie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Generalized clonic seizure	HP:0011169	rdfs:label	de	Generalisierter klonischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Generalized myoclonic-atonic seizure	HP:0011170	rdfs:label	de	Generalisierter myoklonisch-atonischer Anfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Simple febrile seizure	HP:0011171	rdfs:label	de	Einfacher Fieberkrampf	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Complex febrile seizure	HP:0011172	rdfs:label	de	Komplexer Fieberkrampf	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal behavior arrest seizure	HP:0011173	rdfs:label	de	Anfall mit fokalem Verhaltensstillstand	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal hyperkinetic seizure	HP:0011174	rdfs:label	de	Fokaler hyperkinetischer Krampfanfall	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal motor seizure with version	HP:0011175	rdfs:label	de	Fokaler motorischer Krampfanfall mit Version	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Beta-EEG	HP:0011179	rdfs:label	de	Beta-EEG	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Interictal epileptiform activity	HP:0011182	rdfs:label	de	Interiktale epileptiforme Aktivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with focal epileptiform discharges	HP:0011185	rdfs:label	de	EEG mit fokalen epileptiformen Entladungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Focal EEG discharges with secondary generalization	HP:0011188	rdfs:label	de	Fokale EEG-Entladungen mit sekundärer Generalisierung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bilateral multifocal epileptiform discharges	HP:0011189	rdfs:label	de	Beidseitige multifokale epileptiforme Entladungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Unilateral multifocal epileptiform discharges	HP:0011191	rdfs:label	de	Unilaterale multifokale epileptiforme Entladungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with focal spikes	HP:0011193	rdfs:label	de	EEG mit fokalen Spikes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with focal sharp slow waves	HP:0011195	rdfs:label	de	EEG mit fokalen scharfen langsamen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with focal sharp waves	HP:0011196	rdfs:label	de	EEG mit fokalen scharfen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with focal spike waves	HP:0011197	rdfs:label	de	EEG mit fokalen Spike-Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with generalized epileptiform discharges	HP:0011198	rdfs:label	de	EEG mit generalisierten epileptiformen Entladungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with generalized sharp slow waves	HP:0011199	rdfs:label	de	EEG mit generalisierten scharfen langsamen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with changes in voltage	HP:0011201	rdfs:label	de	EEG mit Spannungsschwankungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with abnormally slow frequencies	HP:0011203	rdfs:label	de	EEG mit abnorm langsamen Frequenzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with continuous slow activity	HP:0011204	rdfs:label	de	EEG mit kontinuierlicher langsamer Aktivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with intermittent slow activity	HP:0011205	rdfs:label	de	EEG mit intermittierender langsamer Aktivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with generalized slow activity grade 1	HP:0011206	rdfs:label	de	EEG mit generalisierter langsamer Aktivität Grad 1	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with occipital slowing	HP:0011210	rdfs:label	de	EEG mit okzipitaler Verlangsamung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hemihypsarrhythmia	HP:0011215	rdfs:label	de	Hemihypsarrhythmie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Prominent forehead	HP:0011220	rdfs:label	de	Hervorstehende Stirn	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Epiblepharon	HP:0011225	rdfs:label	de	Epiblepharon	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating C-reactive protein concentration	HP:0011227	rdfs:label	de	Erhöhte Konzentration des zirkulierenden C-reaktiven Proteins	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Horizontal eyebrow	HP:0011228	rdfs:label	de	Horizontale Augenbraue	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad eyebrow	HP:0011229	rdfs:label	de	Breite Augenbraue	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Laterally extended eyebrow	HP:0011230	rdfs:label	de	Lateral verlängerte Augenbraue	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Prominent eyelashes	HP:0011231	rdfs:label	de	Hervorstehende Wimpern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Prominent stem of antihelix	HP:0011240	rdfs:label	de	Ausgeprägter Stamm der Antihelix	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Darwin tubercle of helix	HP:0011261	rdfs:label	de	Darwin-Helix-Tuberkel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cleft earlobe	HP:0011265	rdfs:label	de	Ohrläppchenspalten	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Prominent tragus	HP:0011271	rdfs:label	de	Prominenter Tragus	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Underdeveloped tragus	HP:0011272	rdfs:label	de	Unterentwickelter Tragus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anisocytosis	HP:0011273	rdfs:label	de	Anisozytose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent mycobacterial infections	HP:0011274	rdfs:label	de	Wiederkehrende mykobakterielle Infektionen	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Abnormality of urine calcium concentration	HP:0011280	rdfs:label	de	Anomalie der Kalziumkonzentration im Urin	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with parietal sharp slow waves	HP:0011288	rdfs:label	de	EEG mit scharfen parietalen langsamen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with temporal sharp slow waves	HP:0011289	rdfs:label	de	EEG mit scharfen langsamen temporalen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with frontal sharp slow waves	HP:0011290	rdfs:label	de	EEG mit scharfen, langsamen frontalen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with central sharp slow waves	HP:0011291	rdfs:label	de	EEG mit zentralen scharfen langsamen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with occipital sharp waves	HP:0011292	rdfs:label	de	EEG mit okzipitalen scharfen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with central sharp waves	HP:0011293	rdfs:label	de	EEG mit scharfen zentralen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with frontal sharp waves	HP:0011294	rdfs:label	de	EEG mit scharfen frontalen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with parietal sharp waves	HP:0011295	rdfs:label	de	EEG mit scharfen parietalen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	EEG with temporal sharp waves	HP:0011296	rdfs:label	de	EEG mit scharfen temporalen Wellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad fingertip	HP:0011300	rdfs:label	de	Breite Fingerkuppe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad thumb	HP:0011304	rdfs:label	de	Breiter Daumen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Narrow nail	HP:0011313	rdfs:label	de	Schmaler Nagel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bicoronal synostosis	HP:0011318	rdfs:label	de	Bikoronale Synostose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cleft of chin	HP:0011323	rdfs:label	de	Kinnspalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Posterior plagiocephaly	HP:0011327	rdfs:label	de	Hinterer Plagiozephalus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Metopic synostosis	HP:0011330	rdfs:label	de	Metopische Synostose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Long upper lip	HP:0011341	rdfs:label	de	Lange Oberlippe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mild global developmental delay	HP:0011342	rdfs:label	de	Leichte globale Entwicklungsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Moderate global developmental delay	HP:0011343	rdfs:label	de	Mäßige globale Entwicklungsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Severe global developmental delay	HP:0011344	rdfs:label	de	Schwere globale Entwicklungsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Generalized abnormality of skin	HP:0011354	rdfs:label	de	Generalisierte Anomalie der Haut	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Localized skin lesion	HP:0011355	rdfs:label	de	Lokalisierte Hautläsion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dry hair	HP:0011359	rdfs:label	de	Trockenes Haar	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Aplasia of the semicircular canal	HP:0011381	rdfs:label	de	Aplasie des Canalis semicircularis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplasia of the semicircular canal	HP:0011382	rdfs:label	de	Hypoplasie des Bogenganges	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Narrow internal auditory canal	HP:0011386	rdfs:label	de	Enger innerer Gehörgang	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Enlarged vestibular aqueduct	HP:0011387	rdfs:label	de	Vergrößerter vestibulärer Aquädukt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal CNS myelination	HP:0011400	rdfs:label	de	Abnorme ZNS-Myelinisierung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Proportionate tall stature	HP:0011407	rdfs:label	de	Proportionaler Hochwuchs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Moderate intrauterine growth retardation	HP:0011408	rdfs:label	de	Mäßige intrauterine Wachstumsverzögerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Caesarean section	HP:0011410	rdfs:label	de	Kaiserschnitt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ventouse delivery	HP:0011412	rdfs:label	de	Hausgeburt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shoulder dystocia	HP:0011413	rdfs:label	de	Schulterdystokie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Death in adolescence	HP:0011421	rdfs:label	de	Tod im jugendlichen Alter	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal blood chloride concentration	HP:0011422	rdfs:label	de	Abnormale Chloridkonzentration im Blut	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Enlarged fetal cisterna magna	HP:0011427	rdfs:label	de	Vergrößerte fetale Cisterna magna	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of coordination	HP:0011443	rdfs:label	de	Anomalie der Koordination	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of mental function	HP:0011446	rdfs:label	de	Abnormität der geistigen Funktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ankle clonus	HP:0011448	rdfs:label	de	Knöchelklonus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Knee clonus	HP:0011449	rdfs:label	de	Knieklonus	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Primary microcephaly	HP:0011451	rdfs:label	de	Primäre Mikrozephalie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nasogastric tube feeding in infancy	HP:0011470	rdfs:label	de	Nasogastrale Sondenernährung im Säuglingsalter	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gastrostomy tube feeding in infancy	HP:0011471	rdfs:label	de	Gastrostomie-Sondenernährung im Säuglingsalter	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Villous atrophy	HP:0011473	rdfs:label	de	Zottenatrophie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Increased corneal thickness	HP:0011487	rdfs:label	de	Erhöhte Hornhautdicke	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mydriasis	HP:0011499	rdfs:label	de	Mydriasis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cystoid macular edema	HP:0011505	rdfs:label	de	Zystoides Makulaödem	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Macular hyperpigmentation	HP:0011509	rdfs:label	de	Makuläre Hyperpigmentierung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Discordant atrioventricular connection	HP:0011553	rdfs:label	de	Diskordante atrioventrikuläre Verbindung	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Mitral atresia	HP:0011560	rdfs:label	de	Mitralatresie	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Common atrium	HP:0011565	rdfs:label	de	Gemeinsamer Vorhof	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Sinus venosus atrial septal defect	HP:0011567	rdfs:label	de	Sinus venosus Vorhofseptumdefekt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cleft anterior mitral valve leaflet	HP:0011569	rdfs:label	de	Spalt des vorderen Mitralklappenblattes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Partial atrioventricular canal defect	HP:0011577	rdfs:label	de	Partieller atrioventrikulärer Kanaldefekt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Interrupted aortic arch	HP:0011611	rdfs:label	de	Unterbrochener Aortenbogen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Interrupted aortic arch type B	HP:0011613	rdfs:label	de	Unterbrochener Aortenbogen Typ B	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Muscular ventricular septal defect	HP:0011623	rdfs:label	de	Muskulärer Ventrikelseptumdefekt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Scimitar anomaly	HP:0011626	rdfs:label	de	Scimitar-Anomalie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal coronary artery origin	HP:0011636	rdfs:label	de	Abnormaler Ursprung der Koronararterie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anomalous origin of right coronary artery from the pulmonary artery	HP:0011639	rdfs:label	de	Anomaler Ursprung der rechten Koronararterie aus der Pulmonalarterie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Coronary artery fistula	HP:0011641	rdfs:label	de	Koronararterienfistel	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Dilatation of the sinus of Valsalva	HP:0011645	rdfs:label	de	Dilatation des Sinus Valsalva	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Patent ductus arteriosus after birth at term	HP:0011648	rdfs:label	de	Patentierter Ductus arteriosus nach Frühgeburt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tricuspid atresia	HP:0011662	rdfs:label	de	Trikuspidalatresie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left ventricular noncompaction cardiomyopathy	HP:0011664	rdfs:label	de	Linksventrikuläre Nichtkompaktionskardiomyopathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Arrhythmia	HP:0011675	rdfs:label	de	Herzrhythmusstörungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Perimembranous ventricular septal defect	HP:0011682	rdfs:label	de	Perimembranöser Ventrikelseptumdefekt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Sinus tachycardia	HP:0011703	rdfs:label	de	Sinus-Tachykardie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	First degree atrioventricular block	HP:0011705	rdfs:label	de	Atrioventrikulärer Block ersten Grades	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Second degree atrioventricular block	HP:0011706	rdfs:label	de	Atrioventrikulärer Block zweiten Grades	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mobitz I atrioventricular block	HP:0011707	rdfs:label	de	Atrioventrikulärer Block Mobitz I	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Atrioventricular dissociation	HP:0011709	rdfs:label	de	Atrioventrikuläre Dissoziation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left anterior fascicular block	HP:0011711	rdfs:label	de	Linker anteriorer Faszikelblock	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Complete right bundle branch block	HP:0011712	rdfs:label	de	Rechtsschenkelblock	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left bundle branch block	HP:0011713	rdfs:label	de	Linksschenkelblock	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Central adrenal insufficiency	HP:0011734	rdfs:label	de	Zentrale Nebenniereninsuffizienz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Adrenocorticotropic hormone deficiency	HP:0011748	rdfs:label	de	Adrenokortikotroper Hormonmangel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Midface retrusion	HP:0011800	rdfs:label	de	Zurückgezogenes Mittelgesicht	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hamartoma of tongue	HP:0011802	rdfs:label	de	Hamartom der Zunge	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Bifid nose	HP:0011803	rdfs:label	de	Gekrümmte Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased patellar reflex	HP:0011808	rdfs:label	de	Verminderter Kniescheibenreflex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased urinary hypoxanthine level	HP:0011814	rdfs:label	de	Erhöhter Hypoxanthinspiegel im Urin	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Submucous cleft soft palate	HP:0011819	rdfs:label	de	Submuköse Weichgaumenspalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad chin	HP:0011822	rdfs:label	de	Breites Kinn	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Narrow philtrum	HP:0011829	rdfs:label	de	Schmales Philtrum	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal total T cell count	HP:0011839	rdfs:label	de	Abnorme T-Zellen-Zahl	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal bone ossification	HP:0011849	rdfs:label	de	Abnorme Knochenverknöcherung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Parotitis	HP:0011850	rdfs:label	de	Mandelentzündung	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Pica	HP:0011856	rdfs:label	de	Pica	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
