source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	On chest radiographs, ground-glass opacity appears as an area of hazy increased lung opacity, usually extensive, within whichnmargins of pulmonary vessels may be indistinct. On CT scans, it appears as hazy increased opacity of lung, with preservation of bronchial and vascular margins. It is caused by partial filling of airspaces, interstitial thickening (due to fluid, cells, and/or fibrosis), partial collapse of alveoli, increased capillary blood volume, or a combination of these, the common factor being the partial displacement of air. Ground-glass opacity is less opaque than consolidation, in which bronchovascular margins are obscured	HP:0025179	IAO:0000115	nl	On chest radiographs, ground-glass opacity appears as an area of hazy increased lung opacity, usually extensive, within whichnmargins of pulmonary vessels may be indistinct. On CT scans, it appears as hazy increased opacity of lung, with preservation of bronchial and vascular margins. It is caused by partial filling of airspaces, interstitial thickening (due to fluid, cells, and/or fibrosis), partial collapse of alveoli, increased capillary blood volume, or a combination of these, the common factor being the partial displacement of air. Ground-glass opacity is less opaque than consolidation, in which bronchovascular margins are obscured	NOT_TRANSLATED			
en	A hazy area of increased attenuation in centrilobular areas of the lung with preserved bronchial and vascular markings seen on a computer tomography scan. Centrilobular refers to a location that is central within secondary pulmonary lobules	HP:0025180	IAO:0000115	nl	A hazy area of increased attenuation in centrilobular areas of the lung with preserved bronchial and vascular markings seen on a computer tomography scan. Centrilobular refers to a location that is central within secondary pulmonary lobules	NOT_TRANSLATED			
en	Centrilobular ground-glass opacification on pulmonary HRCT	HP:0025180	rdfs:label	nl	Centrilobular ground-glass opacification on pulmonary HRCT	NOT_TRANSLATED			
en	An abscess-like lesion located within the abdomen. The lesions are localized in the spleen, liver, abdominal lymph nodes. The lesions represent visceral sterile collections of mature neutrophils that do not respond to antibiotics but regress quickly when treated with corticosteroids, but relapses occur frequently	HP:0025181	IAO:0000115	nl	An abscess-like lesion located within the abdomen. The lesions are localized in the spleen, liver, abdominal lymph nodes. The lesions represent visceral sterile collections of mature neutrophils that do not respond to antibiotics but regress quickly when treated with corticosteroids, but relapses occur frequently	NOT_TRANSLATED			
en	A confined region of lax skin that hangs below the level of the surrounding skin. Histopatholigically, there is a loss of elastic fibers in the dermis of the affected region	HP:0025182	IAO:0000115	nl	A confined region of lax skin that hangs below the level of the surrounding skin. Histopatholigically, there is a loss of elastic fibers in the dermis of the affected region	NOT_TRANSLATED			
en	Abnormal total CD4+ T cell number	HP:0025183	rdfs:label	nl		NOT_TRANSLATED			
en	Arousal parasomnia	HP:0025184	rdfs:label	nl		NOT_TRANSLATED			
en	Unilateral ptosis with associated upper eyelid contraction and contraction of either the external or the internal pterygoid muscle. It is thought to occur because of congenital miswiring of a branch of the fifth cranial nerve into the branch of the third cranial nerve supplying the levator muscle. In Marcus Gunn jaw winking synkinesis, elevation and even retraction of the affected eyelid is triggered by chewing, suction, lateral mandible movement, smiling, sternocleidomastoid contraction, protruding tongue, Valsalva manoeuvre and even by breathing	HP:0025186	IAO:0000115	nl	Unilateral ptosis with associated upper eyelid contraction and contraction of either the external or the internal pterygoid muscle. It is thought to occur because of congenital miswiring of a branch of the fifth cranial nerve into the branch of the third cranial nerve supplying the levator muscle. In Marcus Gunn jaw winking synkinesis, elevation and even retraction of the affected eyelid is triggered by chewing, suction, lateral mandible movement, smiling, sternocleidomastoid contraction, protruding tongue, Valsalva manoeuvre and even by breathing	NOT_TRANSLATED			
en	Sleep talking	HP:0025187	rdfs:label	nl		NOT_TRANSLATED			
en	Inflammation of retinal blood vessels as manifested by perivascular sheathing or cuffing, vascular leakage and/or occlusion	HP:0025188	IAO:0000115	nl	Inflammation of retinal blood vessels as manifested by perivascular sheathing or cuffing, vascular leakage and/or occlusion	NOT_TRANSLATED			
en	Hypnic jerks	HP:0025189	rdfs:label	nl		NOT_TRANSLATED			
en	A bilateral tonic-clonic seizure with generalized onset is a type of bilateral tonic-clonic seizure characterised by generalized onset; these seizures rapidly engage networks in both hemispheres at the start of the seizure	HP:0025190	IAO:0000115	nl	A bilateral tonic-clonic seizure with generalized onset is a type of bilateral tonic-clonic seizure characterised by generalized onset; these seizures rapidly engage networks in both hemispheres at the start of the seizure	NOT_TRANSLATED			
en	Areas of brighter than expected signal on magnetic resonance imaging emanating from the cerebral white matter that surrounds the fourth cerebral ventricle (which is located beneath the tentorium of the cerebellum)	HP:0025192	IAO:0000115	nl	Areas of brighter than expected signal on magnetic resonance imaging emanating from the cerebral white matter that surrounds the fourth cerebral ventricle (which is located beneath the tentorium of the cerebellum)	NOT_TRANSLATED			
en	A posterolateral defect in the diaphragm, commonly referred to as a Bochdalek hernia, which is often accompanied by herniation of the stomach, intestines, liver, and/or spleen into the chest cavity	HP:0025193	IAO:0000115	nl	A posterolateral defect in the diaphragm, commonly referred to as a Bochdalek hernia, which is often accompanied by herniation of the stomach, intestines, liver, and/or spleen into the chest cavity	NOT_TRANSLATED			
en	An anterior retrosternal or parasternal hernia that can result in the herniation of liver or intestines into the chest cavity	HP:0025194	IAO:0000115	nl	An anterior retrosternal or parasternal hernia that can result in the herniation of liver or intestines into the chest cavity	NOT_TRANSLATED			
en	A congenital diaphragm defect involving the central tendinous (e.g., amuscular) portion of the diaphragm, whereby the entire rim of diaphragmatic musculature is present	HP:0025195	IAO:0000115	nl	A congenital diaphragm defect involving the central tendinous (e.g., amuscular) portion of the diaphragm, whereby the entire rim of diaphragmatic musculature is present	NOT_TRANSLATED			
en	An elevation in the total-iron binding capacity, which measures how much serum iron is bound if an excess of radioactive iron is added. A high TIBC corresponds to a high transferrin concentration. The latent (or free) iron binding capacity is the difference between the TIBC and the measured serum iron, corresponding to the transferrin not bound to iron, i.e., free iron binding capacity	HP:0025196	IAO:0000115	nl	An elevation in the total-iron binding capacity, which measures how much serum iron is bound if an excess of radioactive iron is added. A high TIBC corresponds to a high transferrin concentration. The latent (or free) iron binding capacity is the difference between the TIBC and the measured serum iron, corresponding to the transferrin not bound to iron, i.e., free iron binding capacity	NOT_TRANSLATED			
en	A benign tumor made up of mostly myofibroblasts that appears almost exclusively on the digits of the hands and feet, rarely involving the thumb or big toe. The lesion displays a proliferation of bland intradermal spindle cells arranged in whorls, fascicles, or a storiform pattern in a collagenous background of varying degrees. Also usually present are perpendicular tumor cell fascicles that extend to the epidermis. The small intracytoplasmic inclusions are said to appear similar to red blood cells. The inclusion bodies have been shown to be made up of densely packed vimentin and actin filaments. The tumor often causes a dome-shaped elevation of the overlying structures, forming a protuberant or polypoid nodule. The overlying epidermis can display a host of changes, including acanthosis, hyperkeratosis, parakeratosis, rete ridge flattening, entrapment of adnexal structures, and, rarely, ulceration	HP:0025197	IAO:0000115	nl	A benign tumor made up of mostly myofibroblasts that appears almost exclusively on the digits of the hands and feet, rarely involving the thumb or big toe. The lesion displays a proliferation of bland intradermal spindle cells arranged in whorls, fascicles, or a storiform pattern in a collagenous background of varying degrees. Also usually present are perpendicular tumor cell fascicles that extend to the epidermis. The small intracytoplasmic inclusions are said to appear similar to red blood cells. The inclusion bodies have been shown to be made up of densely packed vimentin and actin filaments. The tumor often causes a dome-shaped elevation of the overlying structures, forming a protuberant or polypoid nodule. The overlying epidermis can display a host of changes, including acanthosis, hyperkeratosis, parakeratosis, rete ridge flattening, entrapment of adnexal structures, and, rarely, ulceration	NOT_TRANSLATED			
