source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:5000045	Anti-MuSK antibody positivity	rdfs:label	Positividad de anticuerpos anti-MuSK	OFFICIAL
en	es	HP:5200004	Reduced response to another's attempt to get direct attention	rdfs:label	Disminución de la respuesta al intento de otra persona de obtener atención directa.	OFFICIAL
en	es	HP:5200006	Loose association	rdfs:label	Asociación de ideas desordenada	OFFICIAL
en	es	HP:5200017	Abnormal movements of face and head	rdfs:label	Movimientos anormales de la cara y la cabeza.	OFFICIAL
en	es	HP:5200018	Abnormal movements of the upper extremities	rdfs:label	Movimientos anormales de las extremidades superiores	OFFICIAL
en	es	HP:5200019	Abnormal movements of the whole body	rdfs:label	Movimientos anormales de todo el cuerpo	OFFICIAL
en	es	HP:5200026	Abnormal social imitation	rdfs:label	Imitación social anormal	OFFICIAL
en	es	HP:5200027	Reduced attempt to get or direct another's attention	rdfs:label	Disminución de la intención de llamar o dirigir la atención de otra persona.	OFFICIAL
en	es	HP:5200028	Reduced response to social cues	rdfs:label	Disminución de la respuesta a las interacciones sociales	OFFICIAL
en	es	HP:5200035	Reduced collaborative imaginative play	rdfs:label	Disminución de la actitud al juego imaginativo colaborativo	OFFICIAL
en	es	HP:5200036	Lack of response to verbal cues	rdfs:label	Falta de respuesta a señales verbales.	OFFICIAL
en	es	HP:5200037	Reduced sympathetic expression	rdfs:label	Expresión simpática reducida.	OFFICIAL
en	es	HP:5200040	Excessively quiet voice	rdfs:label	Voz excesivamente baja	OFFICIAL
en	es	HP:5200053	Lack of nonverbal response to verbal cues	rdfs:label	Falta de respuesta no verbal a señales verbales	OFFICIAL
en	es	HP:5200054	Lack of verbal response to verbal cues	rdfs:label	Falta de respuesta verbal a señales verbales	OFFICIAL
en	es	HP:5200068	Socially innappropriate questioning	rdfs:label	Cuestionamiento socialmente inapropiado	OFFICIAL
en	es	HP:5200103	Reduced social responsiveness	rdfs:label	Reducción de la capacidad de respuesta social	OFFICIAL
en	es	HP:5200110	Preferes being alone	rdfs:label	Prefiere estar solo	OFFICIAL
en	es	HP:5200111	Avoids emotional intimacy	rdfs:label	Evita la intimidad emocional	OFFICIAL
en	es	HP:5200113	Does not offer information	rdfs:label	Ausencia de interacciones sociales para dar información	OFFICIAL
en	es	HP:5200120	Abnormality in emotional social interactions	rdfs:label	Anomalía en las interacciones sociales emocionales	OFFICIAL
en	es	HP:5200121	Treats people like objects	rdfs:label	Trata a las personas como objetos	OFFICIAL
en	es	HP:5200122	Difficulty communicating ones emotions	rdfs:label	Dificultad para comunicar las emociones.	OFFICIAL
en	es	HP:5200125	Aggression toward others	rdfs:label	Agresión hacia los demás	OFFICIAL
en	es	HP:5200126	Aggression toward cargivers	rdfs:label	Agresión hacia los cuidadores	OFFICIAL
en	es	HP:5200127	Aggression toward non caregivers	rdfs:label	Agresión hacia no cuidadores	OFFICIAL
en	es	HP:5200128	Deficit applying language skills across context	rdfs:label	Déficit en la aplicación de habilidades lingüísticas en distintos contextos.	OFFICIAL
en	es	HP:5200131	Reduced use of language for social purposes	rdfs:label	Uso reducido del lenguaje con fines sociales.	OFFICIAL
en	es	HP:5200135	Delay in the acquisition of play skills	rdfs:label	Retraso en la adquisición de habilidades de juego.	OFFICIAL
en	es	HP:5200137	Reduced attempt to get or direct attention of peers	rdfs:label	Disminución de los intentos de llamar o dirigir la atención de sus compañeros	OFFICIAL
en	es	HP:5200212	Increased social interactions	rdfs:label	Aumento de las interacciones sociales	OFFICIAL
en	es	HP:5200213	Decreased emotional vulnerability	rdfs:label	Disminución de la vulnerabilidad emocional	OFFICIAL
en	es	HP:5200220	Decreased facial expression reciprocity	rdfs:label	Disminución de la reciprocidad de las expresiones faciales	OFFICIAL
en	es	HP:5200221	Decreased comfort with casual physical contact	rdfs:label	Disconfort con el contacto físico casual	OFFICIAL
en	es	HP:5200235	Thought disorder	rdfs:label	Trastorno del pensamiento	OFFICIAL
en	es	HP:5200261	Abnormal affect	rdfs:label	Anormalidad afectiva	OFFICIAL
en	es	HP:5200263	Abnormally increased motivation	rdfs:label	Motivación anormalmente aumentada	OFFICIAL
en	es	HP:5200267	Laeden paralysis	rdfs:label	Parálisis de Laeden	OFFICIAL
en	es	HP:5200269	Abnormal thought pattern	rdfs:label	Patrón de pensamiento anormal	OFFICIAL
en	es	HP:5200273	Sadness	rdfs:label	Tristeza	OFFICIAL
en	es	HP:5200275	Abnormal motivation	rdfs:label	Motivación anormal	OFFICIAL
en	es	HP:5200287	Nightmares	rdfs:label	Pesadillas	OFFICIAL
en	es	HP:5200291	Sleep enactment	rdfs:label	Representación del sueño	OFFICIAL
en	es	HP:5200292	Non restorative sleep	rdfs:label	Sueño no reparador	OFFICIAL
en	es	HP:5200310	Decreased social interactions	rdfs:label	Disminución de las interacciones sociales	OFFICIAL
en	es	HP:5200311	Increased interpersonal communication	rdfs:label	Incremento de las comunicaciones interpersonales	OFFICIAL
en	es	HP:5200315	Increased seeking of relationships	rdfs:label	Incremento de la búsqueda de relaciones	OFFICIAL
en	es	HP:5200316	Decreased interpersonal communication	rdfs:label	Disminución de las comunicaciones interpersonales	OFFICIAL
en	es	HP:5200320	Decreased seeking of relationships	rdfs:label	Disminución de la búsqueda de relaciones	OFFICIAL
en	es	HP:5200321	Increased sexual behavior	rdfs:label	Comportamiento sexual aumentado	OFFICIAL
en	es	HP:5200322	Increased emotional expression	rdfs:label	Incremento de las expresiones emocionales	OFFICIAL
en	es	HP:5200323	Increased emotional vulnerability	rdfs:label	Incremento de la vulnerabilidad emocional	OFFICIAL
en	es	HP:5200325	Increased comfort with casual physical contact	rdfs:label	Incremento de la comodidad con el contacto físico casual	OFFICIAL
en	es	HP:5200327	Decreased sexual behavior	rdfs:label	Disminución del comportamiento sexual	OFFICIAL
en	es	HP:5200328	Decreased emotional expression	rdfs:label	Disminución de la expresión emocional	OFFICIAL
en	es	HP:5200415	Delusion of persecution	rdfs:label	Delirio de persecución	OFFICIAL
en	es	HP:5200416	Delusion of infidelity	rdfs:label	Delirio de infidelidad	OFFICIAL
en	es	HP:5200419	Delusion of control	rdfs:label	Delirio de control	OFFICIAL
en	es	HP:6000041	Repeated old water exposure,	rdfs:label	Exposición continuada al agua estancada	OFFICIAL
en	es	HP:6000047	Chest pain triggered by palpitation	rdfs:label	Dolor en el pecho provocado por palpitaciones.	OFFICIAL
en	es	HP:6000108	Abnormal penile discharge	rdfs:label	Secreción anormal del pene	OFFICIAL
en	es	HP:6000133	Decreased circulating nicotinamide adenine dinucleotide-cytochrome b5 reductase activity	rdfs:label	Disminución de la actividad circulante de la nicotinamida adenina dinucleótido-citocromo b5 reductasa	OFFICIAL
en	es	HP:6000159	Hepatic lipid-laden macrophage infiltration	rdfs:label	Infiltración hepática de macrófagos cargados de lípidos	OFFICIAL
en	es	HP:6000178	Purulent drainage from Stensen duct	rdfs:label	Drenaje purulento del conducto de Stensen	OFFICIAL
en	es	HP:6000195	Elevated mitochondrial citrate synthase synthase activity	rdfs:label	Aumento de la actividad de citrato sintasa sintasa mitocondrial	OFFICIAL
en	es	HP:6000236	Iappropriately low concentration of beta-hydroxybutyrate	rdfs:label	Concentración apropiadamente baja de beta-hidroxibutirato	OFFICIAL
en	es	HP:6000248	Synovial fluid crystals	rdfs:label	Cristales en líquido sinovial	OFFICIAL
en	es	HP:6000276	Elevated urinary beta-alanine level	rdfs:label	Aumento del nivel de beta-alanina en orina	OFFICIAL
en	es	HP:6000299	Forearm	rdfs:label	Antebrazo	OFFICIAL
en	es	HP:6000371	Elevated circulating D-glyceric concentration	rdfs:label	Aumento del nivel de D-glicérico en sangre	OFFICIAL
en	es	HP:6000445	Elevated thallium cadmiun concentration	rdfs:label	Aumento de la concentración de talio y cadmio	OFFICIAL
en	es	HP:6000523	Increased urinary bile acid level	rdfs:label	Aumento del nivel de ácidos biliares en la orina.	OFFICIAL
en	es	HP:6000543	Posiitive mycobacterium CSF culture	rdfs:label	Cultivo positivo de micobacterias en líquido cefalorraquídeo	OFFICIAL
en	es	HP:6000677	Elevated natural killer cell count	rdfs:label	Recuento elevado de células asesinas naturales	OFFICIAL
en	es	HP:6000694	Elevated circulating 1-pyrroline-5-carboxylic acid acid concentration	rdfs:label	Aumento de la concentración de ácido 1-pirrolin-5-carboxílico en sangre	OFFICIAL
