source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	comment	translation_date
en	Degenerative vitreoretinopathy	HP:0007964	rdfs:label	it	Vitreoretinopatia degenerativa	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Remnants of the hyaloid vascular system	HP:0007968	rdfs:label	it	Resti del sistema vascolare ialoideo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal dysplasia	HP:0007973	rdfs:label	it	Displasia retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gaze-evoked horizontal nystagmus	HP:0007979	rdfs:label	it	Nistagmo orizzontale evocato dallo sguardo	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Progressive visual field defects	HP:0007987	rdfs:label	it	Difetti progressivi del campo visivo	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Peripheral visual field loss	HP:0007994	rdfs:label	it	Perdita del campo visivo periferico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal arteriolar constriction	HP:0008043	rdfs:label	it	Costrizione arteriolare retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ichthyosis	HP:0008064	rdfs:label	it	Ittiosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal blistering of the skin	HP:0008066	rdfs:label	it	Vesciche anomale della pelle	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Sparse hair	HP:0008070	rdfs:label	it	Capelli radi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Maternal hypertension	HP:0008071	rdfs:label	it	Ipertensione materna	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Absent fifth metatarsal	HP:0008079	rdfs:label	it	Quinto metatarso assente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hallux varus	HP:0008080	rdfs:label	it	Alluce varismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pes valgus	HP:0008081	rdfs:label	it	Pes valgus	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short 4th toe	HP:0008093	rdfs:label	it	Quarto dito del piede corto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Widely spaced toes	HP:0008094	rdfs:label	it	Dita dei piedi ampiamente distanziate	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Plantar flexion contracture	HP:0008112	rdfs:label	it	Contrazione della flessione plantare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Impaired epinephrine-induced platelet aggregation	HP:0008148	rdfs:label	it	Compromissione dell'aggregazione piastrinica indotta dall'epinefrina	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Prolonged prothrombin time	HP:0008151	rdfs:label	it	Tempo di protrombina prolungato	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Mucopolysacchariduria	HP:0008155	rdfs:label	it	Mucopolisaccariduria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased circulating cortisol level	HP:0008163	rdfs:label	it	Diminuzione del livello di cortisolo circolante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased beta-galactosidase activity	HP:0008166	rdfs:label	it	Diminuzione dell'attività della beta-galattosidasi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Mildly elevated creatine kinase	HP:0008180	rdfs:label	it	Creatina chinasi lievemente elevata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Precocious puberty in males	HP:0008185	rdfs:label	it	Pubertà precoce nei maschi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Thyroid agenesis	HP:0008191	rdfs:label	it	Agenesia della tiroide	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Primary hyperparathyroidism	HP:0008200	rdfs:label	it	Iperparatiroidismo primario	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced circulating prolactin concentration	HP:0008202	rdfs:label	it	Ridotta concentrazione di prolattina circolante	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Primary adrenal insufficiency	HP:0008207	rdfs:label	it	Insufficienza surrenalica primaria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Premature ovarian insufficiency	HP:0008209	rdfs:label	it	Insufficienza ovarica prematura	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased serum estradiol	HP:0008214	rdfs:label	it	Estradiolo sierico ridotto	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Female infertility	HP:0008222	rdfs:label	it	Infertilità femminile	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Elevated circulating follicle stimulating hormone level	HP:0008232	rdfs:label	it	Elevati livelli di ormone follicolo-stimolante circolante	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cerebellar cortical atrophy	HP:0008278	rdfs:label	it	Atrofia corticale cerebellare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Unconjugated hyperbilirubinemia	HP:0008282	rdfs:label	it	Iperbilirubinemia non coniugata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased activity of mitochondrial complex II	HP:0008314	rdfs:label	it	Diminuzione dell'attività del complesso mitocondriale II	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced von Willebrand factor activity	HP:0008330	rdfs:label	it	Ridotta attività del fattore von Willebrand	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Distal renal tubular acidosis	HP:0008341	rdfs:label	it	Acidosi tubulare renale distale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased activity of mitochondrial complex IV	HP:0008347	rdfs:label	it	Diminuzione dell'attività del complesso mitocondriale IV	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased circulating IgG2 concentration	HP:0008348	rdfs:label	it	Ridotti livelli di IgG2 circolanti	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Neonatal hypoproteinemia	HP:0008360	rdfs:label	it	Ipoproteinemia neonatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aplasia/Hypoplasia of the nails	HP:0008386	rdfs:label	it	Aplasia/ipoplasia delle unghie	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nail dystrophy	HP:0008404	rdfs:label	it	Distrofia ungueale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Vertebral hypoplasia	HP:0008417	rdfs:label	it	Ipoplasia vertebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Intervertebral disk degeneration	HP:0008419	rdfs:label	it	Degenerazione del disco intervertebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anterior beaking of lumbar vertebrae	HP:0008430	rdfs:label	it	Beccatura anteriore delle vertebre lombari	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic cervical vertebrae	HP:0008434	rdfs:label	it	Vertebre cervicali ipoplasiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bifid thoracic vertebrae	HP:0008437	rdfs:label	it	Vertebre toraciche bifide	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lumbar hemivertebrae	HP:0008439	rdfs:label	it	Emivertebre lombari	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Herniation of intervertebral nuclei	HP:0008441	rdfs:label	it	Erniazione dei nuclei intervertebrali	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cervical spinal canal stenosis	HP:0008445	rdfs:label	it	Stenosi del canale spinale cervicale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic coccygeal vertebrae	HP:0008447	rdfs:label	it	Vertebre coccigee ipoplasiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Narrow vertebral interpedicular distance	HP:0008450	rdfs:label	it	Distanza interpedicolare vertebrale ristretta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lumbar kyphosis	HP:0008454	rdfs:label	it	cifosi lombare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	C2-C3 subluxation	HP:0008456	rdfs:label	it	Sublussazione C2-C3	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cervical instability	HP:0008462	rdfs:label	it	Instabilità cervicale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic sacral vertebrae	HP:0008475	rdfs:label	it	Vertebre sacrali ipoplasiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	High hypermetropia	HP:0008499	rdfs:label	it	Alta ipermetropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Moderate sensorineural hearing impairment	HP:0008504	rdfs:label	it	Moderato deficit uditivo neurosensoriale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bilateral conductive hearing impairment	HP:0008513	rdfs:label	it	Disturbo bilaterale dell'udito conduttivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Posterior helix pit	HP:0008523	rdfs:label	it	Fossetta cutanea nella parte posteriore dell'elice	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Congenital sensorineural hearing impairment	HP:0008527	rdfs:label	it	Deficit congenito dell'udito neurosensoriale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Low-frequency hearing loss	HP:0008542	rdfs:label	it	Perdita dell'udito a bassa frequenza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Microtia	HP:0008551	rdfs:label	it	Microtia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic helices	HP:0008589	rdfs:label	it	Eliche ipoplastiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bilateral sensorineural hearing impairment	HP:0008619	rdfs:label	it	Deficit uditivo neurosensoriale bilaterale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Clitoral hypertrophy	HP:0008665	rdfs:label	it	Ipertrofia clitoridea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Calcium oxalate nephrolithiasis	HP:0008672	rdfs:label	it	Nefrolitiasi da ossalato di calcio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Congenital megaureter	HP:0008676	rdfs:label	it	Megauretere congenito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Congenital nephrotic syndrome	HP:0008677	rdfs:label	it	Sindrome nefrosica congenita	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bilateral cryptorchidism	HP:0008689	rdfs:label	it	Criptorchidismo bilaterale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Urethral diverticulum	HP:0008722	rdfs:label	it	Diverticolo uretrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Female external genitalia in individual with 46,XY karyotype	HP:0008730	rdfs:label	it	Genitali esterni femminili in individuo con cariotipo 46,XY	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased testicular size	HP:0008734	rdfs:label	it	Diminuzione delle dimensioni del testicolo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Laryngeal cleft	HP:0008751	rdfs:label	it	Spaccatura laringea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Laryngotracheomalacia	HP:0008755	rdfs:label	it	Laringotracheomalacia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	No social interaction	HP:0008763	rdfs:label	it	Nessuna interazione sociale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Auditory hallucination	HP:0008765	rdfs:label	it	Allucinazione uditiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Self-mutilation of tongue and lips due to involuntary movements	HP:0008767	rdfs:label	it	Automutilazione della lingua e delle labbra dovuta a movimenti involontari	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Obsessive-compulsive trait	HP:0008770	rdfs:label	it	Tratto ossessivo-compulsivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed pubic bone ossification	HP:0008788	rdfs:label	it	Ritardo nell'ossificazione dell'osso pubico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplasia of the femoral head	HP:0008802	rdfs:label	it	Ipoplasia della testa del femore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Acetabular dysplasia	HP:0008807	rdfs:label	it	Displasia acetabolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Absent ossification of capital femoral epiphysis	HP:0008820	rdfs:label	it	Assente ossificazione dell'epifisi femorale capitale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic iliac body	HP:0008824	rdfs:label	it	Ipoplasia del corpo dell'osso iliaco	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Delayed femoral head ossification	HP:0008829	rdfs:label	it	Ritardo nell'ossificazione della testa del femore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Irregular acetabular roof	HP:0008833	rdfs:label	it	Tetto acetabolare irregolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hip osteoarthritis	HP:0008843	rdfs:label	it	Artrosi dell'anca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Severe intrauterine growth retardation	HP:0008846	rdfs:label	it	Grave ritardo di crescita intrauterino	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Severe postnatal growth retardation	HP:0008850	rdfs:label	it	Grave ritardo di crescita postnatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Feeding difficulties in infancy	HP:0008872	rdfs:label	it	Difficoltà di alimentazione nella prima infanzia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Disproportionate short-limb short stature	HP:0008873	rdfs:label	it	Statura corta sproporzionata agli arti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Adipose tissue loss	HP:0008887	rdfs:label	it	Perdita di tessuto adiposo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Postnatal growth retardation	HP:0008897	rdfs:label	it	Ritardo di crescita postnatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Rhizomelia	HP:0008905	rdfs:label	it	Rizomelia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Childhood-onset truncal obesity	HP:0008915	rdfs:label	it	Obesità troncale in età infantile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Generalized neonatal hypotonia	HP:0008935	rdfs:label	it	Ipotonia generalizzata neonatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Axial hypotonia	HP:0008936	rdfs:label	it	Ipotonia assiale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Generalized lymphadenopathy	HP:0008940	rdfs:label	it	Linfoadenopatia generalizzata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Acute rhabdomyolysis	HP:0008942	rdfs:label	it	Rabdomiolisi acuta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Distal lower limb amyotrophy	HP:0008944	rdfs:label	it	Amiotrofia degli arti inferiori distali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Floppy infant	HP:0008947	rdfs:label	it	Ipotonia muscolare infantile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proximal upper limb amyotrophy	HP:0008948	rdfs:label	it	Amiotrofia dell'arto superiore prossimale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Intrinsic hand muscle atrophy	HP:0008954	rdfs:label	it	Atrofia dei muscoli intrinseci della mano	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proximal lower limb amyotrophy	HP:0008956	rdfs:label	it	Amiotrofia prossimale dell'arto inferiore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Distal upper limb muscle weakness	HP:0008959	rdfs:label	it	Debolezza muscolare dell'arto superiore distale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Muscle hypertrophy of the lower extremities	HP:0008968	rdfs:label	it	Ipertrofia muscolare degli arti inferiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Leg muscle stiffness	HP:0008969	rdfs:label	it	Rigidità muscolare delle gambe	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased activity of mitochondrial respiratory chain	HP:0008972	rdfs:label	it	Diminuzione dell'attività della catena respiratoria mitocondriale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Calf muscle hypertrophy	HP:0008981	rdfs:label	it	Ipertrofia del muscolo del polpaccio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proximal lower limb muscle weakness	HP:0008994	rdfs:label	it	Debolezza muscolare prossimale degli arti inferiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proximal upper limb muscle weakness	HP:0008997	rdfs:label	it	Debolezza muscolare prossimale degli arti superiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplasia of the musculature	HP:0009004	rdfs:label	it	Ipoplasia della muscolatura	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Weakness of the intrinsic hand muscles	HP:0009005	rdfs:label	it	Debolezza dei muscoli intrinseci della mano	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Foot dorsiflexor weakness	HP:0009027	rdfs:label	it	Debolezza dei dorsiflessori del piede	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Difficulty running	HP:0009046	rdfs:label	it	Difficoltà a correre	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Peroneal muscle atrophy	HP:0009049	rdfs:label	it	Atrofia muscolare peroneale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Distal lower limb muscle weakness	HP:0009053	rdfs:label	it	Debolezza muscolare degli arti inferiori distali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	obsolete Infantile axial hypotonia	HP:0009062	rdfs:label	it	Ipotonia assiale infantile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Generalized lipodystrophy	HP:0009064	rdfs:label	it	Lipodistrofia generalizzata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased Achilles reflex	HP:0009072	rdfs:label	it	Diminuzione del riflesso di Achille	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive proximal muscle weakness	HP:0009073	rdfs:label	it	Debolezza muscolare prossimale progressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Weakness of long finger extensor muscles	HP:0009077	rdfs:label	it	Debolezza dei muscoli estensori lunghi delle dita della mano	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Alveolar ridge overgrowth	HP:0009085	rdfs:label	it	Crescita eccessiva della cresta alveolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Speech articulation difficulties	HP:0009088	rdfs:label	it	Difficoltà di articolazione del linguaggio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Chronic oral candidiasis	HP:0009098	rdfs:label	it	Candidosi orale cronica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Median cleft palate	HP:0009099	rdfs:label	it	Palatoschisi mediana	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diaphragmatic eventration	HP:0009110	rdfs:label	it	Estruzione diaframmatica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lipodystrophy	HP:0009125	rdfs:label	it	Lipodistrofia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Upper limb amyotrophy	HP:0009129	rdfs:label	it	Amiotrofia degli arti superiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hand muscle atrophy	HP:0009130	rdfs:label	it	Atrofia dei muscoli della mano	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Contracture of the proximal interphalangeal joint of the 5th finger	HP:0009185	rdfs:label	it	Contrattura dell'articolazione interfalangea prossimale del 5° dito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short 5th finger	HP:0009237	rdfs:label	it	5° dito corto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Contracture of the proximal interphalangeal joint of the 4th finger	HP:0009276	rdfs:label	it	Contrattura dell'articolazione interfalangea prossimale del 4° dito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Finger aplasia	HP:0009380	rdfs:label	it	Aplasia delle dita	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short finger	HP:0009381	rdfs:label	it	Dito corto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aplasia of the 3rd finger	HP:0009460	rdfs:label	it	Aplasia del 3° dito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Joint contracture of the hand	HP:0009473	rdfs:label	it	Contrattura articolare della mano	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Radial deviation of the hand	HP:0009486	rdfs:label	it	Deviazione radiale della mano	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Ulnar deviation of the hand	HP:0009487	rdfs:label	it	Deviazione ulnare della mano	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aplasia of the 2nd finger	HP:0009535	rdfs:label	it	Aplasia del 2° dito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short 2nd finger	HP:0009536	rdfs:label	it	Secondo dito della mano corto	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Preauricular hair displacement	HP:0009554	rdfs:label	it	Proiezione del cuoio capelluto verso il lato della guancia	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Absent tibia	HP:0009556	rdfs:label	it	Assenza della tibia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Short middle phalanx of the 2nd finger	HP:0009577	rdfs:label	it	Falange media corta del 2° dito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Astrocytoma	HP:0009592	rdfs:label	it	Astrocitoma	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Retinal hamartoma	HP:0009594	rdfs:label	it	Amartoma retinico	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Aplasia/Hypoplasia of the thumb	HP:0009601	rdfs:label	it	Aplasia/ipoplasia del pollice	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Distally placed thumb	HP:0009622	rdfs:label	it	Pollice posizionato distalmente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proximal placement of thumb	HP:0009623	rdfs:label	it	Posizione prossimale del pollice	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short proximal phalanx of thumb	HP:0009638	rdfs:label	it	Falange prossimale corta del pollice	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Symphalangism of the thumb	HP:0009656	rdfs:label	it	Sinfalangismo del pollice	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Carpal synostosis	HP:0009702	rdfs:label	it	Sinostosi carpale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Subependymal nodules	HP:0009716	rdfs:label	it	Noduli subependimali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cortical tubers	HP:0009717	rdfs:label	it	Tuberi corticali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
