source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Fluffy white patch on the retina, representing localized areas of dense white swelling of the retinal nerve fibre layer. They often have a zigzag internal structure, a feathered edge but an otherwise well-delineated form and an approximately 1 mm dimension; they project slightly into the vitreous and sometimes deflect retinal vessels	HP:0031606	IAO:0000115	nl	Fluffy white patch on the retina, representing localized areas of dense white swelling of the retinal nerve fibre layer. They often have a zigzag internal structure, a feathered edge but an otherwise well-delineated form and an approximately 1 mm dimension; they project slightly into the vitreous and sometimes deflect retinal vessels	NOT_TRANSLATED			
en	Sharply demarcated area of partial or complete depigmentation of the fundus reflecting atrophy of the retinal pigment epithelium with associated retinal photoreceptor loss. The margins of the de-pigmented area are usually scalloped and the large choroidal vessels are visible through the atrophic retinal pigment epithelium	HP:0031609	IAO:0000115	nl	Sharply demarcated area of partial or complete depigmentation of the fundus reflecting atrophy of the retinal pigment epithelium with associated retinal photoreceptor loss. The margins of the de-pigmented area are usually scalloped and the large choroidal vessels are visible through the atrophic retinal pigment epithelium	NOT_TRANSLATED			
en	Geographic atrophy	HP:0031609	rdfs:label	nl	Geografische atrofie	CANDIDATE			
en	Anomalous origin of the right subclavian artery from the descending aorta	HP:0031632	rdfs:label	nl	Afwijkende oorsprong van de rechter arteria subclavia van aorta descendens	CANDIDATE			
en	Normally, the aortic valve closure (A2) is followed by the pulmonic valve closure (P2) but the A2-P2 interval increases with inspiration and decreases with expiration. With paradoxical splitting, there is a delay in the closure of the aortic valve, so that A2 can follow P2; the individual components can be appreciated at the end of expiration and the interval narrows with inspiration (which is the oposite of the normal pattern)	HP:0031663	IAO:0000115	nl	Normally, the aortic valve closure (A2) is followed by the pulmonic valve closure (P2) but the A2-P2 interval increases with inspiration and decreases with expiration. With paradoxical splitting, there is a delay in the closure of the aortic valve, so that A2 can follow P2; the individual components can be appreciated at the end of expiration and the interval narrows with inspiration (which is the oposite of the normal pattern)	NOT_TRANSLATED			
en	Typical atrial flutter is an organised atrial tachycardia. It can also be defined as a macroreentrant tachycardia confined to the right atrium. This arrhythmia has a 200-260 ms cycle length, although it may fluctuate depending on patient's previous treatment or ablation, congenital heart disease, etc. Ventricular rate response will be limited by the atrioventricular node conductions, usually presenting a 2:1 or 3:1 response, during atrial flutter. Typical (counter clockwise) flutter is associated with the common flutter pattern: a regular continuous undulation with dominant negative deflections in inferior leads II, III and aVF, often described also as a saw tooth pattern, and flat atrial deflections in leads I and aVL. Atrial deflections in V1 can be positive, biphasic or negative	HP:0031671	IAO:0000115	nl	Typical atrial flutter is an organised atrial tachycardia. It can also be defined as a macroreentrant tachycardia confined to the right atrium. This arrhythmia has a 200-260 ms cycle length, although it may fluctuate depending on patient's previous treatment or ablation, congenital heart disease, etc. Ventricular rate response will be limited by the atrioventricular node conductions, usually presenting a 2:1 or 3:1 response, during atrial flutter. Typical (counter clockwise) flutter is associated with the common flutter pattern: a regular continuous undulation with dominant negative deflections in inferior leads II, III and aVF, often described also as a saw tooth pattern, and flat atrial deflections in leads I and aVL. Atrial deflections in V1 can be positive, biphasic or negative	NOT_TRANSLATED			
en	A lesion associated with atherosclerosis, a multifactorial and multipart progressive disease manifested by the focal development within the arterial wall of lesions, that ranges from teh development of a fatty streak, plaque progression, and plaque disruption. Atherosclerotic lesions demonstrate consistent morphological characteristics, which indicate that each type may stabilize temporarily or permanently and that progression to the next type may require an additional stimulus	HP:0031678	IAO:0000115	nl	A lesion associated with atherosclerosis, a multifactorial and multipart progressive disease manifested by the focal development within the arterial wall of lesions, that ranges from teh development of a fatty streak, plaque progression, and plaque disruption. Atherosclerotic lesions demonstrate consistent morphological characteristics, which indicate that each type may stabilize temporarily or permanently and that progression to the next type may require an additional stimulus	NOT_TRANSLATED			
en	A viral infection that fails to be contained by the immune sytem and spreads throughout the body	HP:0031696	IAO:0000115	nl	A viral infection that fails to be contained by the immune sytem and spreads throughout the body	NOT_TRANSLATED			
en	Increased circulating level of apolipoprotein B, which is the main apolipoprotein of chylomicrons and low density lipoproteins. It occurs in plasma as two main isoforms, apoB-48 and apoB-100	HP:0031798	IAO:0000115	nl	Increased circulating level of apolipoprotein B, which is the main apolipoprotein of chylomicrons and low density lipoproteins. It occurs in plasma as two main isoforms, apoB-48 and apoB-100	NOT_TRANSLATED			
en	Reduced criculating level of apolipoprotein AI, which is the major protein component of high density lipoprotein (HDL) in plasma. Defects in this gene are associated with HDL deficiencies, including Tangier disease	HP:0031799	IAO:0000115	nl	Reduced criculating level of apolipoprotein AI, which is the major protein component of high density lipoprotein (HDL) in plasma. Defects in this gene are associated with HDL deficiencies, including Tangier disease	NOT_TRANSLATED			
en	Premacular hemorrhage	HP:0031804	rdfs:label	nl	Premacular hemorrhage	NOT_TRANSLATED			
en	A subtype of fundus hemorrhage occurring within the neurosensory retina. Intraretinal haemorrhages may be 'dot' or' blot' shaped or flame shaped depending upon their depth within the retina	HP:0031805	IAO:0000115	nl	A subtype of fundus hemorrhage occurring within the neurosensory retina. Intraretinal haemorrhages may be 'dot' or' blot' shaped or flame shaped depending upon their depth within the retina	NOT_TRANSLATED			
en	Any deviation from the normal number of basophils per volume in the blood circulation	HP:0031806	IAO:0000115	nl	Any deviation from the normal number of basophils per volume in the blood circulation	NOT_TRANSLATED			
en	Abnormal basophil count	HP:0031806	rdfs:label	nl	Abnormal basophil count	NOT_TRANSLATED			
en	An abnormally increased count of basophils per volume in the blood circulation	HP:0031807	IAO:0000115	nl	An abnormally increased count of basophils per volume in the blood circulation	NOT_TRANSLATED			
en	Increased basophil count	HP:0031807	rdfs:label	nl	Increased basophil count	NOT_TRANSLATED			
en	An abnormally reduced count of basophils per volume in the blood circulation	HP:0031808	IAO:0000115	nl	An abnormally reduced count of basophils per volume in the blood circulation	NOT_TRANSLATED			
en	Decreased basophil count	HP:0031808	rdfs:label	nl	Decreased basophil count	NOT_TRANSLATED			
en	Repetition of one's own words or phrases	HP:0031814	IAO:0000115	nl	Repetition of one's own words or phrases	NOT_TRANSLATED			
en	An abnormal level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	HP:0031835	IAO:0000115	nl	An abnormal level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	NOT_TRANSLATED			
en	Abnormal superoxide dismutase level	HP:0031835	rdfs:label	nl	Abnormal superoxide dismutase level	NOT_TRANSLATED			
en	Increased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	HP:0031836	IAO:0000115	nl	Increased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	NOT_TRANSLATED			
en	Increased superoxide dismutase level	HP:0031836	rdfs:label	nl	Increased superoxide dismutase level	NOT_TRANSLATED			
en	Decreased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	HP:0031837	IAO:0000115	nl	Decreased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide	NOT_TRANSLATED			
en	Decreased superoxide dismutase level	HP:0031837	rdfs:label	nl	Decreased superoxide dismutase level	NOT_TRANSLATED			
en	Abnormal slowness of thought processes	HP:0031843	IAO:0000115	nl	Abnormal slowness of thought processes	NOT_TRANSLATED			
en	Bradyphrenia	HP:0031843	rdfs:label	nl	Bradyphrenia	NOT_TRANSLATED			
en	A sense of intense joy or happiness that is beyond what would be expected under the given circumstances	HP:0031844	IAO:0000115	nl	A sense of intense joy or happiness that is beyond what would be expected under the given circumstances	NOT_TRANSLATED			
en	A reversal of sleeping habits with a tendency to sleep during the day and to be awake at night	HP:0031849	IAO:0000115	nl	A reversal of sleeping habits with a tendency to sleep during the day and to be awake at night	NOT_TRANSLATED			
en	Clasp-knife phenomonen refers to increased muscle tone while bending or stretching a limb, whereby there is a sudden relaxation (decrease in resistance) as the muscle continues to be streched. This phenomenon has been likened to opening a clasp knife	HP:0031866	IAO:0000115	nl	Clasp-knife phenomonen refers to increased muscle tone while bending or stretching a limb, whereby there is a sudden relaxation (decrease in resistance) as the muscle continues to be streched. This phenomenon has been likened to opening a clasp knife	NOT_TRANSLATED			
en	Difficulty reaching to visually guided goals in peripheral vision, with the deficit leaves voluntary eye movements largely unaffected	HP:0031868	IAO:0000115	nl	Difficulty reaching to visually guided goals in peripheral vision, with the deficit leaves voluntary eye movements largely unaffected	NOT_TRANSLATED			
en	A tendency towards rising very late in the morning and going to bed late at night	HP:0031874	IAO:0000115	nl	A tendency towards rising very late in the morning and going to bed late at night	NOT_TRANSLATED			
en	Abnormal hepcidin level	HP:0031875	rdfs:label	nl	Abnormal hepcidin level	NOT_TRANSLATED			
en	An abnormally reduced concentration of hepcidin in the blood circulation	HP:0031876	IAO:0000115	nl	An abnormally reduced concentration of hepcidin in the blood circulation	NOT_TRANSLATED			
en	An abnormally increased concentration of hepcidin in the blood circulation	HP:0031877	IAO:0000115	nl	An abnormally increased concentration of hepcidin in the blood circulation	NOT_TRANSLATED			
en	Elevated hepcidin level	HP:0031877	rdfs:label	nl	Elevated hepcidin level	NOT_TRANSLATED			
en	Abnormal reduction in the count of eosinophils in the blood per volume	HP:0031891	IAO:0000115	nl	Abnormal reduction in the count of eosinophils in the blood per volume	NOT_TRANSLATED			
en	Decreased eosinophil count	HP:0031891	rdfs:label	nl	Decreased eosinophil count	NOT_TRANSLATED			
en	Decreased total hemolytic complement activity	HP:0031906	rdfs:label	nl	Decreased total hemolytic complement activity	NOT_TRANSLATED			
en	Abnormally small sized handwriting defined formally as an impairment of a fine motor skill manifesting mainly as a progressive or stable reduction in amplitude during a writing task	HP:0031908	IAO:0000115	nl	Abnormally small sized handwriting defined formally as an impairment of a fine motor skill manifesting mainly as a progressive or stable reduction in amplitude during a writing task	NOT_TRANSLATED			
