source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status	translator
en	pt	HP:0010626	rdfs:label	Anterior pituitary agenesis	Agenesia hipofisária anterior	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010627	rdfs:label	Anterior pituitary hypoplasia	Hipoplasia hipofisária anterior	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010628	rdfs:label	Facial palsy	Paralisia facial	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010629	rdfs:label	Abnormal morphology of the cortex of the humerus	Morfologia anormal do córtex do úmero	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010630	rdfs:label	Abnormal metatarsal epiphysis morphology	Morfologia anormal da epífise metatarsal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010631	rdfs:label	Abnormality of the epiphyses of the feet	Anomalia das epífises dos pés	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010636	rdfs:label	Schizencephaly	Esquizencefalia	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010637	rdfs:label	Conjunctival amyloidosis	Amiloidose conjuntival	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010638	rdfs:label	Elevated alkaline phosphatase of hepatic origin	Fosfatase alcalina de origem hepática elevada	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010639	rdfs:label	Elevated alkaline phosphatase of bone origin	Fosfatase alcalina de origem óssea elevada	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010640	rdfs:label	Abnormal nasal cavity morphology	Morfologia anormal da cavidade nasal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010641	rdfs:label	Abnormality of the midnasal cavity	Anomalia do meato nasal médio	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010643	rdfs:label	Midnasal atresia	Atresia do meato nasal médio	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010644	rdfs:label	Midnasal stenosis	Estenose do meato nasal médio	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010645	rdfs:label	Aplasia of the distal phalanges of the toes	Aplasia das falanges distais dos dedos dos pés	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010646	rdfs:label	Cervical spine instability	Instabilidade da coluna cervical	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010647	rdfs:label	Abnormal elasticity of skin	Elasticidade anormal da pele	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010648	rdfs:label	Dermal translucency	Translucidez dérmica	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010649	rdfs:label	Flat nasal alae	Aleta nasal plana	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010650	rdfs:label	Hypoplasia of the premaxilla	Hipoplasia da pré-maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010651	rdfs:label	Abnormal meningeal morphology	Morfologia meníngea anormal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010652	rdfs:label	Abnormal dura mater morphology	Morfologia anormal da dura-máter	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010653	rdfs:label	Abnormality of the falx cerebri	Anomalia da foice cerebral	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010654	rdfs:label	Aplasia of the falx cerebri	Aplasia da foice cerebral	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010655	rdfs:label	Epiphyseal stippling	Pontilhado epifisário	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010656	rdfs:label	Abnormal epiphyseal ossification	Ossificação epifisária anormal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010657	rdfs:label	Patchy reduction of bone mineral density	Redução irregular da densidade mineral óssea	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010658	rdfs:label	Patchy changes of bone mineral density	Anomalias irregulares da densidade mineral óssea	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010659	rdfs:label	Patchy variation in bone mineral density	Variação irregular na densidade mineral óssea	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010661	rdfs:label	Absence of the third cerebral ventricle	Ausência do terceiro ventrículo cerebral	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010662	rdfs:label	Abnormal diencephalon morphology	Anomalia do diencéfalo	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010663	rdfs:label	Abnormal thalamus morphology	Morfologia anormal do tálamo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010664	rdfs:label	Fusion of the left and right thalami	Fusão do tálamo esquerdo e direito	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010665	rdfs:label	Bilateral coxa valga	Coxa valga bilateral	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010667	rdfs:label	Aplasia of the maxilla	Aplasia da maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010668	rdfs:label	Abnormal zygomatic bone morphology	Morfologia óssea zigomática anormal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010669	rdfs:label	Hypoplasia of the zygomatic bone	Hipoplasia do osso zigomático	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010672	rdfs:label	Abnormality of the third metatarsal bone	Anomalia do terceiro metatarso	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010674	rdfs:label	Abnormal curvature of the vertebral column	Curvatura anormal da coluna vertebral	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010676	rdfs:label	Mechanical ileus	Íleo mecânico	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010677	rdfs:label	Enuresis nocturna	Enurese noturna	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010678	rdfs:label	Enuresis diurna	Enurese diurna	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010679	rdfs:label	Elevated tissue non-specific alkaline phosphatase	Fosfatase alcalina de origem não especificada elevada	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010680	rdfs:label	Elevated alkaline phosphatase of renal origin	Fosfatase alcalina de origem renal elevada	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010681	rdfs:label	Elevated intestinal alkaline phosphatase	Fosfatase alcalina intestinal elevada	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010682	rdfs:label	Elevated placental alkaline phosphatase	Fosfatase alcalina placentária elevada	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010683	rdfs:label	Low tissue non-specific alkaline phosphatase	Fosfatase alcalina de origem não especificada diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010684	rdfs:label	Low alkaline phosphatase of bone origin	Fosfatase alcalina óssea diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010685	rdfs:label	Low alkaline phosphatase of renal origin	Fosfatase alcalina renal diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010686	rdfs:label	Low alkaline phosphatase of hepatic origin	Fosfatase alcalina hepática diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010687	rdfs:label	Low intestinal alkaline phosphatase	Fosfatase alcalina intestinal diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010688	rdfs:label	Low placental alkaline phosphatase	Fosfatase alcalina placentária diminuída	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010689	rdfs:label	Mirror image polydactyly	Polidactilia espelhada	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010690	rdfs:label	Mirror image hand polydactyly	Polidactilia espelhada na mão	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010691	rdfs:label	Mirror image foot polydactyly	Polidactilia espelhada no pé	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010693	rdfs:label	Pulverulent cataract	Catarata pulverulenta	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010694	rdfs:label	Lamellar pulverulent cataract	Catarata pulverulenta lamelar	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010695	rdfs:label	Sutural cataract	catarata sutural	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010696	rdfs:label	Polar cataract	Catarata polar	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010697	rdfs:label	Anterior pyramidal cataract	Catarata piramidal anterior	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010698	rdfs:label	Nuclear pulverulent cataract	Catarata pulverulenta nuclear	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010699	rdfs:label	Triangular nuclear cataract	Catarata nuclear triangular	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010701	rdfs:label	Abnormal circulating immunoglobulin concentration	Nível anormal de imunoglobulina	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010702	rdfs:label	Increased circulating immunoglobulin concentration	Aumento do nível de anticorpos circulantes	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010704	rdfs:label	1-2 finger cutaneous syndactyly	Sindactilia entre primeiro e o segundo quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010705	rdfs:label	4-5 finger cutaneous syndactyly	Sindactilia entre o quarto e o quinto quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010706	rdfs:label	1-3 finger cutaneous syndactyly	Sindactilia do o primeiro ao terceiro quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010707	rdfs:label	1-4 finger cutaneous syndactyly	Sindactilia do primeiro ao quarto quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010708	rdfs:label	1-5 finger cutaneous syndactyly	Sindactilia do primeiro ao quinto quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010709	rdfs:label	2-4 finger cutaneous syndactyly	Sindactilia do segundo ao quarto quirodáctilos	CANDIDATE	orcid:0000-0001-6276-958
en	pt	HP:0010710	rdfs:label	3-5 finger syndactyly	Sindactilia entre do terceiro e ao quinto quirodáctilos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010711	rdfs:label	1-2 toe syndactyly	Sindactilia entre o primeiro e o segundo pododáctilo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010712	rdfs:label	1-4 toe syndactyly	Sindactilia do primeiro ao quarto pododáctilo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010713	rdfs:label	1-5 toe syndactyly	Sindactilia do primeiro ao quinto pododáctilo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010714	rdfs:label	2-4 toe syndactyly	Sindactilia do segundo ao quarto pododáctilos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010715	rdfs:label	2-5 toe syndactyly	Sindactilia do segundo ao quinto pododáctilos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010716	rdfs:label	3-5 toe syndactyly	Sindactilia do terceiro ao quinto pododáctilos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010717	rdfs:label	Osseous syndactyly of toes	Sindactilia de dedos do pé com fusão óssea	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010719	rdfs:label	Abnormality of hair texture	Anomalia da textura do cabelo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010720	rdfs:label	Abnormal hair pattern	Padrão de cabelo anormal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010721	rdfs:label	Abnormal hair whorl	Redemoinho capilar de padrão anormal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010722	rdfs:label	Asymmetry of the ears	Assimetria das orelhas	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010723	rdfs:label	Cystic lesions of the pinnae	Lesões císticas na pineal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010726	rdfs:label	Prominent corneal nerve fibers	Fibras nervosas corneanas proeminentes	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010727	rdfs:label	Spontaneous rupture of the globe	Ruptura espontânea do globo ocular	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010728	rdfs:label	Aplasia of the retina	Aplasia da retina	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010729	rdfs:label	Cherry red spot of the macula	Mancha vermelha cereja na mácula	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010730	rdfs:label	Double eyebrow	Sobrancelha dupla	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010731	rdfs:label	Extension of eyebrows towards upper eyelid	Extensão das sobrancelhas para a pálpebra superior	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010732	rdfs:label	Nodular changes affecting the eyelids	Alterações nodulares que afetam as pálpebras	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010733	rdfs:label	Naevus flammeus of the eyelid	Nevus flammeus na pálpebra	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010734	rdfs:label	Fibrous dysplasia of the bones	Displasia fibrosa dos ossos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010735	rdfs:label	Polyostotic fibrous dysplasia	Displasia Fibrosa poliostótica	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010736	rdfs:label	Monostotic fibrous dysplasia	Displasia Fibrosa monostótica	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010739	rdfs:label	Osteopoikilosis	Osteopoiquilose	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010740	rdfs:label	Osteopathia striata	Osteopatia estriada	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010741	rdfs:label	Pedal edema	Edema do pé	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010742	rdfs:label	Edema of the upper limbs	Edema dos membros superiores	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010743	rdfs:label	Short metatarsal	Metatarso curto	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010744	rdfs:label	Absent metatarsal bone	Ausência de osso metatársico	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010745	rdfs:label	Aplasia of the phalanges of the toes	Aplasia das falanges dos dedos dos pés	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010746	rdfs:label	Hypoplasia of the phalanges of the toes	Hipoplasia das falanges dos dedos dos pés	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010747	rdfs:label	Medial flaring of the eyebrow	Crescimento anormal da sobrancelha em direção medial	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010748	rdfs:label	Ectopic lacrimal punctum	Ponto lacrimal ectóptico	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010749	rdfs:label	Blepharochalasis	Blefarocalase	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010750	rdfs:label	Dermatochalasis	Dermatocalase	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010751	rdfs:label	Dimple chin	Cova no queixo	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010752	rdfs:label	Cleft mandible	Fenda mandibular	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010753	rdfs:label	Midline defect of mandible	Defeito da linha média da mandíbula	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010754	rdfs:label	Abnormality of the temporomandibular joint	Anomalia da articulação temporomandibular	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010755	rdfs:label	Asymmetry of the maxilla	Assimetria maxilar	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010756	rdfs:label	Aplasia/Hypoplasia of the premaxilla	Aplasia/Hipoplasia da pré-maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010757	rdfs:label	Aplasia of the premaxilla	Aplasia da pré-maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010758	rdfs:label	Abnormality of the premaxilla	Anomalia da pré-maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010759	rdfs:label	Prominence of the premaxilla	Proeminência da pré-maxila	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010760	rdfs:label	Absent toe	Dedo do pé ausente	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010761	rdfs:label	Broad columella	Columela larga	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010762	rdfs:label	Chordoma	Cordoma	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010763	rdfs:label	Low insertion of columella	Baixa inserção de columela	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010764	rdfs:label	Short eyelashes	Cílios curtos	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010765	rdfs:label	Palmar hyperkeratosis	hiperqueratose palmar	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010766	rdfs:label	Ectopic calcification	Calcificação ectópica	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010767	rdfs:label	Sacrococcygeal pilonidal abnormality	Anomalia pilonidal sacrococcígea	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010769	rdfs:label	Pilonidal sinus	Cisto pilonidal	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0000-0001-6276-958
en	pt	HP:0010770	rdfs:label	Pilonidal fistula	Fístula pilonidal	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0000-0001-6276-958
en	pt	HP:0010771	rdfs:label	Pilonidal abscess	Abcesso pilonidal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010772	rdfs:label	Anomalous pulmonary venous return	Retorno venoso pulmonar anômalo total	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010773	rdfs:label	Partial anomalous pulmonary venous return	Retorno venoso pulmonar anômalo parcial	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010774	rdfs:label	Cor triatriatum	Cor triatriatum	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010775	rdfs:label	Vascular ring	Anel vascular	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010776	rdfs:label	Tracheobronchmegaly	Traqueobronquomegalia	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010777	rdfs:label	Bronchomegaly	Broncomegalia	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010778	rdfs:label	Tracheomegaly	Traqueomegalia	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010780	rdfs:label	Hyperacusis	Hiperacúsia	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010781	rdfs:label	Skin dimple	Ondulação da pele	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010782	rdfs:label	Shoulder dimple	Ondulação do ombro	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010783	rdfs:label	Erythema	Eritema	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010784	rdfs:label	Uterine neoplasm	Neoplasia uterina	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010785	rdfs:label	Gonadal neoplasm	Neoplasia gonadal	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010786	rdfs:label	Urinary tract neoplasm	Neoplasia do sistema urinário	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010787	rdfs:label	Genital neoplasm	Neoplasia genital	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010788	rdfs:label	Testicular neoplasm	Neoplasia testicular	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0010789	rdfs:label	Abnormality of the Leydig cells	Anomalia das células de Leydig	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010790	rdfs:label	Hypoplasia of the Leydig cells	Hipoplasia das células de Leydig	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010791	rdfs:label	Hyperplasia of the Leydig cells	Hiperplasia das células de Leydig	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010793	rdfs:label	Bifid nail	Unha bífida	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010794	rdfs:label	Impaired visuospatial constructive cognition	Cognição construtiva visuoespacial prejudicada	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0010795	rdfs:label	Cerebellar glioma	Glioma cerebelar	OFFICIAL	orcid:0000-0001-6276-958
en	pt	HP:0011426	rdfs:label	Fetal choroid plexus cysts	Cistos de plexo coróide fetal	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011505	rdfs:label	Cystoid macular edema	Edema macular cistoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011766	rdfs:label	Abnormal parathyroid morphology	Morfologia anormal da paratireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011767	rdfs:label	Abnormality of the parathyroid physiology	Anomalia da fisiologia da glândula paratireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011771	rdfs:label	Autoimmune hypoparathyroidism	Hipoparatireoidismo autoimune	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011775	rdfs:label	Thyroid macrofollicular adenoma	Adenoma tireoidiano macrofolicular	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011776	rdfs:label	Thyroid microfollicular adenoma	Adenoma tireoidiano microfolicular	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011777	rdfs:label	Thyroid papillary adenoma	Adenoma papilar da tireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011778	rdfs:label	Thyroid atypical adenoma	Adenoma atípico da tireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011782	rdfs:label	Thyroid crisis	Crise tireotóxica	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011787	rdfs:label	Central hypothyroidism	Hipotireoidismo central	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011789	rdfs:label	Impaired sensitivity to thyroid stimulating hormone	Sensibilidade diminuída ao hormônio estimulante da tireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011790	rdfs:label	Activating thyroid-stimulating hormone receptor defect	Defeito ativador do receptor do hormônio estimulante da tireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0011791	rdfs:label	Inactivating thyroid-stimulating hormone receptor defect	Defeito inativador do receptor do hormônio estimulante da tireoide	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0012035	rdfs:label	Steatocystoma multiplex	Esteatocistoma múltiplo	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0012063	rdfs:label	Aneurysmal bone cyst	Cisto ósseo aneurismático	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0012096	rdfs:label	Intracranial epidermoid cyst	Cisto epidermoide intracraniano	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0012097	rdfs:label	Intracranial dermoid cyst	Cisto dermoide intracraniano	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0012439	rdfs:label	Abnormal biliary tract physiology	Fisiologia anormal do trato biliar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0012440	rdfs:label	Abnormal biliary tract morphology	Morfologia anormal das vias biliares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0012441	rdfs:label	Sphincter of Oddi dyskinesia	Discinesia do esfíncter de Oddi	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0012442	rdfs:label	Gallbladder dyskinesia	Discinesia da Vesícula Biliar	OFFICIAL	orcid:0009-0004-3413-3132
