?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/HP_0040217>	"An increased concentration of hemoglobin A1c (HbA1c), which is the product of nonenzymatic attachment of a hexose molecule to the N-terminal amino acid of the hemoglobin molecule. This reaction is dependent on blood glucose concentration, and therefore reflects the mean glucose concentration over the previous 8 to 12 weeks. The HbA1c level provides a better indication of long-term glycemic control than one-time blood or urinary glucose measurements."	"UMLS:C4073162"
<http://purl.obolibrary.org/obo/HP_0100562>	"Duplication of the spinal cord."	"UMLS:C1260890 SNOMEDCT_US:360527003"
<http://purl.obolibrary.org/obo/HP_0006579>	"Neonatal jaundice refers to a yellowing of the skin and other tissues of a newborn infant as a result of increased concentrations of bilirubin in the blood. Neonatal jaundice affects over half of all newborns to some extent in the first week of life. Prolonged neonatal jaundice is said to be present if the jaundice persists for longer than 14 days in term infants and 21 days in preterm infants."	"UMLS:C1859236 UMLS:C0022353 SNOMEDCT_US:387712008 MSH:D007567"
<http://purl.obolibrary.org/obo/HP_0000263>	"Oxycephaly (from Greek oxus, sharp, and kephalos, head) refers to a conical or pointed shape of the skull."	"MSH:D003398 SNOMEDCT_US:48069004 UMLS:C0030044"
<http://purl.obolibrary.org/obo/HP_0011388>	"Increased size of the cochlear duct, i.e., of a duct that communicates between the perilymphatic space and the subarachnoid space, and transmits a vein from the cochlea to join the internal jugular."	"UMLS:C4021154"
<http://purl.obolibrary.org/obo/HP_0009931>	"Increased aperture of the nostril."	"UMLS:C0426440 SNOMEDCT_US:399353008"
<http://purl.obolibrary.org/obo/HP_0003330>	"Any anomaly in the composite material or the layered arrangement of the bony skeleton."	"UMLS:C4025630"
<http://purl.obolibrary.org/obo/HP_0100092>		"UMLS:C4022329"
<http://purl.obolibrary.org/obo/HP_0010909>	"Any deviation from the normal concentration of arginine in the blood circulation."	"UMLS:C4023659"
<http://purl.obolibrary.org/obo/HP_0003689>	"The presence of multiple deletions of mitochondrial DNA (mtDNA)."	"UMLS:C3277376"
<http://purl.obolibrary.org/obo/HP_0011138>	"An abnormality of the skin adnexa (skin appendages), which are specialized skin structures located within the dermis and focally within the subcutaneous fatty tissue, comprising three histologically distinct structures: (1) the pilosebaceous unit (hair follicle and sebaceous glands); (2) the eccrine sweat glands; and (3) the apocrine glands."	"UMLS:C4023518"
<http://purl.obolibrary.org/obo/HP_0010605>	"A chronic epithelioid cell granulomatous inflammation of the meibomian gland caused by inflammation of a blocked meibomian gland. A chalazion or meibomian cyst appears as a painless tuberous swelling in the upper lid without loss of eyelashes."	"SNOMEDCT_US:1482004 MSH:D017043 UMLS:C0007933"
<http://purl.obolibrary.org/obo/HP_0020073>	"A white or lighter patch of skin that may appear anywhere on the body and are caused by decreased skin pigmentation."	
<http://purl.obolibrary.org/obo/HP_0410244>	"An abnormal deviation from normal levels of IgD immunoglobulin in blood."	
<http://purl.obolibrary.org/obo/HP_0100695>	"Excess deposit and expansion of adipose tissue in an unusual pattern which cannot be lost through diet and exercise ."	"MSH:D065134 SNOMEDCT_US:234102003 UMLS:C0398370"
<http://purl.obolibrary.org/obo/HP_0007800>	"Abnormal largeness of the eye with an axial length > 2.5 standard deviations from population mean."	"UMLS:C1835117"
<http://purl.obolibrary.org/obo/HP_0009491>	"Abnormally large size of the epiphyses of the 2nd finger with respect to age-dependent norms."	"UMLS:C4024334"
<http://purl.obolibrary.org/obo/HP_0011984>	"Failure of formation of the lumen of the gallbladder, often associated with gallbladder hypoplasia."	"UMLS:C3277945"
<http://purl.obolibrary.org/obo/HP_0030224>	"A deviation from normal in the expression of desmin in muscle tissue. Desmin is an 53-KDa protein."	"UMLS:C4022573"
<http://purl.obolibrary.org/obo/HP_0100091>		"UMLS:C4022330"
<http://purl.obolibrary.org/obo/HP_0009107>		"UMLS:C4024595"
<http://purl.obolibrary.org/obo/HP_0011040>	"An abnormality of the intrahepatic bile duct."	"UMLS:C4023577"
<http://purl.obolibrary.org/obo/HP_0009458>	"Absence of the proximal phalanx of the 3rd finger."	"UMLS:C4024347"
<http://purl.obolibrary.org/obo/HP_0011318>	"Synostosis affecting the right and the left coronal suture."	"UMLS:C4021164"
<http://purl.obolibrary.org/obo/HP_0031202>	"A type of acellular urinary casts that display a melted wax (waxy) appearance, which gives them a high refractive index. They are frequently dark, with blunt extremities, indented and cracked edges and a large size, which is often several times that of other types of casts."	
<http://purl.obolibrary.org/obo/HP_0009820>	"Peromelia affecting only the lower limbs. That is, the distal parts of the leg are missing leading to stump formation."	"UMLS:C4024196"
<http://purl.obolibrary.org/obo/HP_0032371>	"An increased concentration of isoleucine in the urine."	
<http://purl.obolibrary.org/obo/HP_0010559>	"An abnormal vertical orientation of the clivus (which normally forms a kind of slope from the sella turcica down to the region of the foramen magnum)."	"UMLS:C1844702"
<http://purl.obolibrary.org/obo/HP_0007809>		"UMLS:C4024796"
<http://purl.obolibrary.org/obo/HP_0031305>	"An accumulation of calcium and phosphate in arteries with mineral deposits in the intimal or medial layer of the vessel wall of the tibial artery."	
<http://purl.obolibrary.org/obo/HP_0000775>	"Any abnormality of the diaphragm, the sheet of skeletal muscle that separates the thoracic cavity from the abdominal cavity."	"UMLS:C1848873"
<http://purl.obolibrary.org/obo/HP_0001633>	"Any structural anomaly of the mitral valve."	"UMLS:C4025759"
<http://purl.obolibrary.org/obo/HP_0040256>	"Absence or underdevelopment of the nasopharyngeal adenoids."	"UMLS:C4280290"
<http://purl.obolibrary.org/obo/HP_0031129>	"Abnormal response to phorbol myristate acetate (PMA) as manifested by reduced or lacking aggregation of platelets upon addition of PMA."	
<http://purl.obolibrary.org/obo/HP_0006390>	"An abnormal anterior bending or curvature of the tibia."	"UMLS:C1861937"
<http://purl.obolibrary.org/obo/HP_0010926>	"A kind of nuclear cataract characterized by fiberglasslike or needlelike crystals projecting in different directions, through or close to the axial region of the lens."	"UMLS:C1861832 MSH:C566162"
<http://purl.obolibrary.org/obo/HP_0100090>		"UMLS:C4022331"
<http://purl.obolibrary.org/obo/HP_0009239>		"UMLS:C4024507"
<http://purl.obolibrary.org/obo/HP_0100094>		"UMLS:C4022327"
<http://purl.obolibrary.org/obo/HP_0010815>	"A congenital, hairless plaque consisting of overgrown epidermis, sebaceous glands, hair follicles, apocrine glands and connective tissue. They are a variant of epidermal naevi. Sebaceous naevi most often appear on the scalp, but they may also arise on the face, neck or forehead. At birth, a sevaceous nevus typically appears as a solitary, smooth, yellow-orange hairless patch. Sebaceous naevi become more pronounced around adolescence, often appearing bumpy, warty or scaly."	"SNOMEDCT_US:52298009 SNOMEDCT_US:707136009 UMLS:C3854181 SNOMEDCT_US:239112008 MSH:D054000"
<http://purl.obolibrary.org/obo/HP_0004209>	"Clinodactyly refers to a bending or curvature of the fifth finger in the radial direction (i.e., towards the 4th finger)."	"UMLS:C4280538 UMLS:C1850049"
<http://purl.obolibrary.org/obo/HP_0005848>	"Cleft (split into two parts) distal phalanx of thumb."	"UMLS:C1860162"
<http://purl.obolibrary.org/obo/HP_0100039>	"An Abnormality of cortical bone leading to an abnormal thickness of the cortex of affected bones."	"UMLS:C4022382"
<http://purl.obolibrary.org/obo/HP_0032213>	"An increased number of renal tubular epithelial cells per high-power field in urinanalysis."	
<http://purl.obolibrary.org/obo/HP_0030743>	"Persistanced of a posterior remnant of the hyaloid artery located at the optic disc."	"UMLS:C4280791"
<http://purl.obolibrary.org/obo/HP_0200146>	"An increase of medial mucoid extracellular matrix creating translamellar and/or intralamellar expansions including extracellular pools as noted on an H&E stain and/or a stain to highlight extracellular matrix material (Movat's pentachrome, Alcian blue, etc.)."	"SNOMEDCT_US:234021009 MSH:C536230 SNOMEDCT_US:45894003 SNOMEDCT_US:42182000 UMLS:C0392775"
<http://purl.obolibrary.org/obo/HP_0410198>	"A decrease in uridine diphosphate glucose-4-epimerase activity in red blood cells. Uridine diphosphate glucose-4-epimerase catalyzes the reaction: UDP-glucose = UDP-galactose."	
<http://purl.obolibrary.org/obo/HP_0000083>	"A reduction in the level of performance of the kidneys in areas of function comprising the concentration of urine, removal of wastes, the maintenance of electrolyte balance, homeostasis of blood pressure, and calcium metabolism."	"UMLS:C1565489 UMLS:C0035078 SNOMEDCT_US:42399005 UMLS:C1839604 SNOMEDCT_US:236423003 MSH:D051437"
<http://purl.obolibrary.org/obo/HP_0001956>	"Obesity located preferentially in the trunk of the body as opposed to the extremities."	"MSH:D056128 UMLS:C0311277 SNOMEDCT_US:248311001"
<http://purl.obolibrary.org/obo/HP_3000057>	"An abnormality of an inferior oblique extraocular muscle."	"UMLS:C4073265"
<http://purl.obolibrary.org/obo/HP_0004341>		"UMLS:C4021658"
<http://purl.obolibrary.org/obo/HP_0100730>	"A rare congenital cystic lesion of the lungs in the mediastinum."	"SNOMEDCT_US:268194008 SNOMEDCT_US:9550003 UMLS:C0006281 MSH:D001994"
<http://purl.obolibrary.org/obo/HP_0012724>	"Edema in the region of the upper eyelid."	"UMLS:C3839407 UMLS:C2025988 SNOMEDCT_US:700339006"
<http://purl.obolibrary.org/obo/HP_0012605>	"An increased concentration of sodium(1+) in the urine."	"UMLS:C3671887"
<http://purl.obolibrary.org/obo/HP_0100093>		"UMLS:C4022328"
<http://purl.obolibrary.org/obo/HP_0008450>	"A reduction of the distance between vertebral pedicles, which are the two short, thick processes, which project backward, one on either side, from the upper part of the vertebral body, at the junction of its posterior and lateral surfaces."	"UMLS:C1832598"
<http://purl.obolibrary.org/obo/HP_0003142>		"UMLS:C4025645"
<http://purl.obolibrary.org/obo/HP_0030761>		
<http://purl.obolibrary.org/obo/HP_0002109>		
<http://purl.obolibrary.org/obo/HP_0001006>	"Congenital lack of hair growth."	"MEDDRA:10021126 UMLS:C0020678 SNOMEDCT_US:56558005 SNOMEDCT_US:53602002 MSH:D007039"
<http://purl.obolibrary.org/obo/HP_0008401>	"Thickened toenails."	"UMLS:C4024679"
<http://purl.obolibrary.org/obo/HP_0012841>	"The presence of an increased number of twists and turns of the retinal blood vessels."	"UMLS:C1860475"
<http://purl.obolibrary.org/obo/HP_0025338>	"A ring of redness at the limbus of the eye, the border between the cornea and the sclera."	
<http://purl.obolibrary.org/obo/HP_0004340>		"UMLS:C4021659"
<http://purl.obolibrary.org/obo/HP_0011281>	"An abnormal level of urinary catecholamine concentration."	"MP:0011478 UMLS:C4023433"
<http://purl.obolibrary.org/obo/HP_0100096>		"UMLS:C4022325"
<http://purl.obolibrary.org/obo/HP_0008754>	"Calcification (abnormal deposits of calcium) in the laryngeal tissues."	"UMLS:C1859158"
<http://purl.obolibrary.org/obo/HP_0005106>	"Any abnormality of the vertebral end plates, which are the top and bottom portions of the vertebral bodies that interface with the vertebral discs."	"UMLS:C4025251"
<http://purl.obolibrary.org/obo/HP_0032289>	"An increase in circulating immunoglobulins characterized by two or more bands in serum electrophoresis but not the broad diffuse band that characterizes a polyclonal increase in circulating immunoglobulins."	
<http://purl.obolibrary.org/obo/HP_0012043>	"Rhythmic, involuntary sinusoidal oscillations of one or both eyes. The waveform of pendular nystagmus may occur in any direction."	"MSH:D009759 UMLS:C0271388 UMLS:C4020734 SNOMEDCT_US:35743001"
<http://purl.obolibrary.org/obo/HP_0100595>	"An abnormal forward-flexed posture e.g. forward flexion of the spine, which is noticeable when standing or walking but disappears when lying down. It is becoming an increasingly recognized feature of Parkinson's disease and dystonic disorders."	"MSH:C537968 UMLS:C0264162 SNOMEDCT_US:13534001"
<http://purl.obolibrary.org/obo/HP_0001840>	"The metatarsals are deviated medially (tibially), that is, the bones in the front half of the foot bend or turn in toward the body."	"MSH:D000070592 UMLS:C0231791 SNOMEDCT_US:77599005 UMLS:C4082169"
<http://purl.obolibrary.org/obo/HP_0011501>	"A conical projection of the anterior surface of the lens, occurring as a developmental anomaly."	"SNOMEDCT_US:95480008 UMLS:C0344262"
<http://purl.obolibrary.org/obo/HP_0009581>	"Increased width of the proximal phalanx of the 2nd finger."	"UMLS:C4021434"
<http://purl.obolibrary.org/obo/HP_0100850>	"A tumor (abnormal growth of tissue) of the penis."	"NCIT:C3262 MSH:D010412 UMLS:C0030849 SNOMEDCT_US:126896003"
<http://purl.obolibrary.org/obo/HP_0009023>	"Decreased strength of the abdominal musculature."	"UMLS:C4021527"
<http://purl.obolibrary.org/obo/HP_0002450>	"Any structural anomaly that affects the motor neuron."	"UMLS:C4025707"
<http://purl.obolibrary.org/obo/HP_0003296>	"An increased concentration of threonine in the urine."	"UMLS:C2673931"
<http://purl.obolibrary.org/obo/HP_0004762>	"Underdevelopment or reduced size of the heart right ventricle, often due to a reduced number of cells."	"Fyler:1821 UMLS:C4082954"
<http://purl.obolibrary.org/obo/HP_0100095>		"UMLS:C4022326"
<http://purl.obolibrary.org/obo/HP_0040202>		"UMLS:C4073150"
<http://purl.obolibrary.org/obo/HP_0012111>	"An abnormality of the concentration of a glucocorticoid in the blood."	"UMLS:C4023038"
<http://purl.obolibrary.org/obo/HP_0003140>		"UMLS:C4025646"
<http://purl.obolibrary.org/obo/HP_0025417>	"Urethra more open or expanded than normal."	
<http://purl.obolibrary.org/obo/HP_0003273>		"SNOMEDCT_US:202283002 UMLS:C0409354"
<http://purl.obolibrary.org/obo/HP_0030861>	"Reduced concentration of amyloid in the cerebrospinal fluid (CSF)."	"UMLS:C4280739"
<http://purl.obolibrary.org/obo/HP_0002435>	"Protrusion of the meninges through a defect of the vertebral column."	"MSH:D008588 UMLS:C0025299 SNOMEDCT_US:171131006"
<http://purl.obolibrary.org/obo/HP_0011904>	"Hemoglobin F (HbF) contains two globin alpha chains and two globin gamma chains. It is the main form of hemoglobin in the fetus during the last seven months of intrauterine development and in the half year of postnatal life. In adults it normally makes up less than one percent of all hemoglobiin. This term refers to an increase in HbF above this limit. In beta thalassemia major, it may represent over 90 percent of all hemoglobin, and in beta thalassemia minor it may make up between 0.5 to 4 percent."	"UMLS:C0239941"
<http://purl.obolibrary.org/obo/HP_0001474>	"Increased density of the bony tissue of the scapula."	"UMLS:C1849263"
<http://purl.obolibrary.org/obo/HP_0004283>	"For children from birth to 4 years of age, the palm width is more than 2 SD below the mean; for children from 4 to 16 years of age the palm width is below the 5th centile; or, the width of the palm appears disproportionately narrow for its length."	"UMLS:C1857632"
