?term	?property	?value	?source_value	?translation	?translation_status
<http://purl.obolibrary.org/obo/HP_0005924>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal hand epiphysis morphology"	"Abnormality of the epiphyses of the hand"	"Anomalía de la epífisis de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410032>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Cleft of uvula"	"Cleft of uvula"	"Hendidura de la úvula"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030126>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal endometrium morphology"	"Abnormality of the endometrium"	"Anomalía del endometrio"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410145>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating biotinidase concentration"	"Decreased biotinidase activity"	"Disminución de la actividad biotinidasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002648>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormality of calvarial morphology"	"Abnormality of calvarial morphology"	"Anomalía de la morfología del calvario"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000202>	<http://www.w3.org/2000/01/rdf-schema#label>	"Orofacial cleft"	"Oral cleft"	"Hendidura oral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010704>	<http://www.w3.org/2000/01/rdf-schema#label>	"1-2 finger syndactyly"	"1st-2nd finger syndactyly"	"Sindactilia de dedos 1-2 de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031397>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased proportion of naive T cells"	"Reduced proportion of naive T cells"	"Proporción reducida de células T naive"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030575>	<http://www.w3.org/2000/01/rdf-schema#label>	"Pinhole visual acuity 0.7 LogMAR"	"Pinhole visual acuity 0,7 LogMAR"	"Agudeza visual estenopeica 0.7 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032036>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced contrast sensitivity"	"Abnormal contrast sensitivity"	"Sensibilidad anormal al medio de contraste"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006486>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal dental root morphology"	"Abnormality of the dental root"	"Anomalía de la raíz dental"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002487>	<http://www.w3.org/2000/01/rdf-schema#label>	"Hyperkinetic movements"	"Hyperkinesis"	"Hipercinesia"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0500161>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating carnosine concentration"	"Increased level of carnosine in blood"	"Aumento del nivel de carnosina en sangre"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0045026>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal mediastinum morphology"	"Abnormality of the mediastinum"	"Anomalía del mediastino"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005848>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Bifid thumb distal phalanx"	"Bifid thumb distal phalanx"	"Pulgar bífido en la falange distal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030576>	<http://www.w3.org/2000/01/rdf-schema#label>	"Pinhole visual acuity 0.8 LogMAR"	"Pinhole visual acuity 0,8 LogMAR"	"Agudeza visual estenopeica 0.8 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410282>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating amylase concentration"	"Abnormal circulating amylase level"	"Nivel anormal de amilasa circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010837>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating ceruloplasmin concentration"	"Decreased serum ceruloplasmin"	"Ceruloplasmina en suero disminuida"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0009745>	<http://www.w3.org/2000/01/rdf-schema#label>	"Spinal arachnoid cyst"	"Spinalarachnoid cyst"	"Quiste espinal aracnoideo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011172>	<http://www.w3.org/2000/01/rdf-schema#label>	"Complex febrile seizure"	"Complex febrile seizures"	"Convulsiones febriles complejas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002373>	<http://www.w3.org/2000/01/rdf-schema#label>	"Febrile seizure (within the age range of 3 months to 6 years)"	"Febrile seizures"	"Convulsiones febriles"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_5200125>	<http://www.w3.org/2000/01/rdf-schema#label>	"Aggression towards others"	"Aggression toward others"	"Agresión hacia los demás"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000772>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal rib morphology"	"Abnormality of the ribs"	"Anomalía de las costillas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031976>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased vertical cup-to-disc ratio - 0.8"	"Increased vertical cup-to-disc ratio - 0,8"	"Aumento de la relación copa-disco vertical (CDR) - 0.8 del nervio óptico"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040115>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal Eustachian tube morphology"	"Abnormality of the Eustachian tube"	"Anomalía de la trompa de Eustaquio"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030892>	<http://www.w3.org/2000/01/rdf-schema#label>	"Deep cerebral white matter hyperintensities"	"Deep cerebral white matter hyperdensities"	"Hiperdensidades de la materia blanca cerebral profunda"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000765>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal thorax morphology"	"Abnormality of the thorax"	"Anomalía del tórax"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031550>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal flow cytometry test result"	"Abnormal flow cytometry test rest"	"Prueba de citometría de flujo anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000076>	<http://www.w3.org/2000/01/rdf-schema#label>	"Use of another person's body to communicate"	"Hand-leading gestures"	"Gestos de dirección de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000517>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal lens morphology"	"Abnormality of the lens"	"Anomalía del cristalino"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005768>	<http://www.w3.org/2000/01/rdf-schema#label>	"2-4 toe cutaneous syndactyly"	"2nd-3rd toe cutaneous syndactyly"	"Sindactilia cutánea de dedos 2-3 del pie"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033514>	<http://www.w3.org/2000/01/rdf-schema#label>	"Addictive amphetamine use"	"Amphetamine addiction"	"Adicción a las anfetaminas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003639>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated urinary epinephrine level"	"Elevated urinary epinephrine"	"Epinefrina urinaria elevada"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012116>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating albumin concentration"	"Abnormal albumin level"	"Nivel de albúmina anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033515>	<http://www.w3.org/2000/01/rdf-schema#label>	"Addictive opioid use"	"Opioid addiction"	"Adicción a los opioides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040124>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Patent tuba eustachii"	"Patent tuba eustachii"	"Trompa de Eustaquio abierta o persistente"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000046>	<http://www.w3.org/2000/01/rdf-schema#label>	"Small scrotum"	"Scrotal hypoplasia"	"Hipoplasia escrotal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010161>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal toe phalanx morphology"	"Abnormality of the phalanges of the toes"	"Anomalía de las falanges de los dedos de los pies"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0009738>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal antihelix morphology"	"Abnormality of the antihelix"	"Anomalía del antihelix"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032296>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating IgG subclass"	"Increased circulating IgG subtype"	"Elevación del subtipo de IgG circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012443>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal brain morphology"	"Abnormality of brain morphology"	"Alteración de la morfología cerebral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030537>	<http://www.w3.org/2000/01/rdf-schema#label>	"Unaided visual acuity 0.2 LogMAR"	"Unaided visual acuity 0,2 LogMAR"	"Agudeza visual sin ayuda 0.2 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025621>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Increased proportion of CD4+ central memory cells"@en	"Elevated proportion of CD4+ central memory cells"	"Proporción elevada de células de memoria central CD4 +"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030047>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal lateral ventricle morphology"	"Abnormality of lateral ventricle"	"Anomalía del ventrículo lateral cerebral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410173>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating troponin I concentration"	"Increased troponin I level in blood"	"Aumento del nivel de troponina I en la sangre"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012005>	<http://www.w3.org/2000/01/rdf-schema#label>	"Deja vu aura"	"Deja vu"	"Deja vu o fenómeno de lo \"ya visto\""@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005288>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal nostril morphology"	"Abnormality of the nares"	"Anomalía de las fosas nasales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010320>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal third toe morphology"	"Abnormality of the 3rd toe"	"Anomalía del tercer dedo del pie"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0020151>	<http://www.w3.org/2000/01/rdf-schema#label>	"Anti-dsDNA antibody positivity"	"Anti-DNA antibody positivity"	"Anticuerpos anti-ADN positivos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000090>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal gesture use"	"Abnormal communicative gestures"	"Gestos comunicativos anormales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011939>	<http://www.w3.org/2000/01/rdf-schema#label>	"3-4 finger cutaneous syndactyly"	"3rd-4th finger cutaneous syndactyly"	"Sindactilia cutánea completa de dedos 3-4 de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011119>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal nasal dorsum morphology"	"Abnormality of the nasal dorsum"	"Anomalía del dorso nasal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012581>	<http://www.w3.org/2000/01/rdf-schema#label>	"Simple renal cyst"	"Solitary renal cyst"	"Quiste renal solitario"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_3000013>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal platysma muscle morphology"	"Abnormality of platysma"	"Anomalía del músculo cutáneo del cuello"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003117>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating hormone concentration"	"Abnormal circulating hormone level"	"Alteración del nivel plasmático de hormonas circulantes"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006984>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Distal sensory loss of all modalities"	"Distal sensory loss of all modalities"	"Pérdida sensitiva distal que incluye todas las modalidades"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031506>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating T4 concentration"	"Increased circulating thyroxine level"	"Aumento del nivel circulante de tiroxina"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011409>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal placental membrane morphology"	"Abnormality of placental membranes"	"Anomalía de membrana placentaria"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011164>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Vegetative auras"	"Vegetative auras"	"Auras vegetativas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030558>	<http://www.w3.org/2000/01/rdf-schema#label>	"Best corrected visual acuity 0.5 LogMAR"	"Best corrected visual acuity 0,5 LogMAR"	"Mejor agudeza visual corregida 0.5 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004035>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal ulnar styloid process morphology"	"Abnormality of the styloid process of ulna"	"Anomalía de la apófisis estiloides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032219>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased proportion of CD4-positive T cells"	"Increased proportion of CD4 T cells"	"Aumento de la proporción de células T CD4"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410000>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal vomer morphology"	"Abnormality of vomer"	"Anomalía de vomer"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040290>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormality of skeletal muscles"	"Abnormality of skeletal muscles"	"Anomalía de los músculos esqueléticos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011168>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal seizure with eyelid myoclonia"	"Eyelid myoclonias"	"Mioclonías en los párpados"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025029>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal enteric neuron morphology"@en	"Abnormality of enteric neuron morphology"	"Anomalía de la morfología de la neurona entérica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032533>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated circulating acetone concentration"	"Elevated circulating acetone"	"Acetona circulante elevada"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004038>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Bony spicule of ulnar epiphyseal plate"	"Bony spicule of ulnar epiphyseal plate"	"Espículas óseas de la placa de las epífisis cubital"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031956>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated circulating aspartate aminotransferase concentration"	"Elevated serum aspartate aminotransferase"	"Elevación de la aspartato aminotransferasa sérica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0100698>	<http://www.w3.org/2000/01/rdf-schema#label>	"Subcutaneous neurofibroma"	"Subcutaneous neurofibromas"	"Neurofibromas subcutáneos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000096>	<http://www.w3.org/2000/01/rdf-schema#label>	"Glomerular sclerosis"	"Glomerulosclerosis"	"Glomeruloesclerosis"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410192>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal uridine diphosphate glucose-4-epimerase level"	"Abnormal uridine diphosphate glucose-4-epimerase activity"	"Actividad anormal de uridina difosfato glucosa-4-epimerasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011279>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormality of urine bicarbonate level"	"Abnormality of urine bicarbonate concentration"	"Anomalía en la concentración de bicarbonato urinario"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011442>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal central motor function"	"Abnormality of central motor function"	"Alteración de la función motora central"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012655>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated CSF dopamine concentration"	"Elevated CSF dopamine level"	"Niveles elevados de dopamina en líquido cefaloraquídeo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002617>	<http://www.w3.org/2000/01/rdf-schema#label>	"Vascular dilatation"	"Dilatation"	"Aneurisma"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000080>	<http://www.w3.org/2000/01/rdf-schema#label>	"Obsolete 4000080"	"Lack of social initiations"	"Falta de iniciaciones sociales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0200095>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Anterior open bite"	"Anterior open bite"	"Mordida abierta anterior"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032928>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated CSF neurofilament light chain concentration"	"Elevated CSF neurofilamant light chain"	"Cadenas livianas de neurofilamentos elevadas en el LCR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031698>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Disseminated Bacillus Calmette-Guerin infection"	"Disseminated Bacillus Calmette-Guerin infection"	"Infección diseminada de bacilo de Calmette-Guerin"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008808>	<http://www.w3.org/2000/01/rdf-schema#label>	"High iliac wing"	"High iliac wings"	"Alas ilíacas altas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004361>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating leptin concentration"	"Abnormality of circulating leptin level"	"Alteración del nivel plasmático de leptina"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031978>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased vertical cup-to-disc ratio - 1.0"	"Increased vertical cup-to-disc ratio - 1"	"Aumento de la relación copa-disco vertical (CDR) - 1.0 del nervio óptico"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003028>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormality of the ankle"	"Abnormality of the ankles"	"Anomalía de los tobillos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0045040>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal lactate dehydrogenase level"	"Abnormal lactate dehydrogenase activity"	"Actividad anormal de lactato deshidrogenasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012888>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal uterine cervix morphology"	"Abnormality of the uterine cervix"	"Anomalía del cuello uterino"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0007548>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Palmoplantar keratosis with erythema and scale"	"Palmoplantar keratosis with erythema and scale"	"Queratosis palmoplantar con eritema e incrustaciones"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005268>	<http://www.w3.org/2000/01/rdf-schema#label>	"Miscarriage"	"Spontaneous abortion"	"Aborto espontáneo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0034725>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating beta-mannosidase activity"	"Abnormal beta-mannosidase activity"	"Actividad anormal de la beta-manosidasa"@es	"OFFICIAL"
