hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_0005120,Abnormal cardiac atrium morphology,http://purl.obolibrary.org/obo/UBERON_0002081,cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0025579,Abnormal left atrium morphology,http://purl.obolibrary.org/obo/UBERON_0002079,left cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0031295,Left atrial enlargement,http://purl.obolibrary.org/obo/UBERON_0002079,left cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0005156,Hypoplastic left atrium,http://purl.obolibrary.org/obo/UBERON_0002079,left cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0001631,Atrial septal defect,http://purl.obolibrary.org/obo/UBERON_0002085,interatrial septum,associated with
http://purl.obolibrary.org/obo/HP_0001655,Patent foramen ovale,http://purl.obolibrary.org/obo/UBERON_0002085,interatrial septum,associated with
http://purl.obolibrary.org/obo/HP_0011642,Abnormal coronary sinus morphology,http://purl.obolibrary.org/obo/UBERON_0005438,coronary sinus,associated with
http://purl.obolibrary.org/obo/HP_0031783,Absent coronary sinus,http://purl.obolibrary.org/obo/UBERON_0005438,coronary sinus,associated with
http://purl.obolibrary.org/obo/HP_0025580,Abnormal right atrium morphology,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0030718,Right atrial enlargement,http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,associated with
http://purl.obolibrary.org/obo/HP_0001637,Abnormal myocardium morphology,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0001685,Myocardial fibrosis,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0012819,Myocarditis,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0012819,Myocarditis,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,associated with
http://purl.obolibrary.org/obo/HP_0001638,Cardiomyopathy,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0005152,Histiocytoid cardiomyopathy,http://purl.obolibrary.org/obo/CL_0002198,oncocyte,associated with
http://purl.obolibrary.org/obo/HP_0030681,Abnormal morphology of myocardial trabeculae,http://purl.obolibrary.org/obo/UBERON_0004124,myocardium trabecular layer,associated with
http://purl.obolibrary.org/obo/HP_0001700,Myocardial necrosis,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0030843,Cardiac amyloidosis,http://purl.obolibrary.org/obo/MPATH_34,amyloid deposition,associated with
http://purl.obolibrary.org/obo/HP_0030843,Cardiac amyloidosis,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0001671,Abnormal cardiac septum morphology,http://purl.obolibrary.org/obo/UBERON_0002099,cardiac septum,associated with
http://purl.obolibrary.org/obo/HP_0011994,Abnormal atrial septum morphology,http://purl.obolibrary.org/obo/UBERON_0002085,interatrial septum,associated with
http://purl.obolibrary.org/obo/HP_0010438,Abnormal ventricular septum morphology,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,associated with
http://purl.obolibrary.org/obo/HP_0030958,Membranous ventricular septal aneurysm,http://purl.obolibrary.org/obo/UBERON_0004666,interventricular septum membranous part,associated with
http://purl.obolibrary.org/obo/HP_0030958,Membranous ventricular septal aneurysm,http://purl.obolibrary.org/obo/MPATH_90,aneurysm,associated with
http://purl.obolibrary.org/obo/HP_0001629,Ventricular septal defect,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,associated with
http://purl.obolibrary.org/obo/HP_0006695,Atrioventricular canal defect,http://purl.obolibrary.org/obo/UBERON_0002087,atrioventricular canal,associated with
http://purl.obolibrary.org/obo/HP_0004383,Hypoplastic left heart,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0004383,Hypoplastic left heart,http://purl.obolibrary.org/obo/UBERON_0001062,anatomical entity,associated with
http://purl.obolibrary.org/obo/HP_0004307,Abnormal anatomic location of the heart,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0001651,Dextrocardia,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0010954,Hypoplastic right heart,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0010954,Hypoplastic right heart,http://purl.obolibrary.org/obo/UBERON_0001062,anatomical entity,associated with
http://purl.obolibrary.org/obo/HP_0001713,Abnormal cardiac ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001711,Abnormal left ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002084,heart left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0011103,Abnormal left ventricular outflow tract morphology,http://purl.obolibrary.org/obo/UBERON_0005956,outflow part of left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001712,Left ventricular hypertrophy,http://purl.obolibrary.org/obo/UBERON_0002084,heart left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001714,Ventricular hypertrophy,http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001667,Right ventricular hypertrophy,http://purl.obolibrary.org/obo/UBERON_0002080,heart right ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001750,Single ventricle,http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001707,Abnormal right ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002080,heart right ventricle,associated with
http://purl.obolibrary.org/obo/HP_0004762,Hypoplasia of right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,heart right ventricle,associated with
http://purl.obolibrary.org/obo/HP_0006693,Myocardial steatosis,http://purl.obolibrary.org/obo/MPATH_622,steatosis,associated with
http://purl.obolibrary.org/obo/HP_0006693,Myocardial steatosis,http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,associated with
http://purl.obolibrary.org/obo/HP_0001697,Abnormal pericardium morphology,http://purl.obolibrary.org/obo/UBERON_0002407,pericardium,associated with
http://purl.obolibrary.org/obo/HP_0011629,Total absence of the pericardium,http://purl.obolibrary.org/obo/UBERON_0002407,pericardium,associated with
http://purl.obolibrary.org/obo/HP_0005132,Pericardial constriction,http://purl.obolibrary.org/obo/UBERON_0002407,pericardium,associated with
http://purl.obolibrary.org/obo/HP_0001701,Pericarditis,http://purl.obolibrary.org/obo/UBERON_0002407,pericardium,associated with
http://purl.obolibrary.org/obo/HP_0001701,Pericarditis,http://purl.obolibrary.org/obo/GO_0006954,inflammatory response,associated with
http://purl.obolibrary.org/obo/HP_0011560,Mitral atresia,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,associated with
http://purl.obolibrary.org/obo/HP_0001654,Abnormal heart valve morphology,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,associated with
http://purl.obolibrary.org/obo/HP_0006705,Abnormal atrioventricular valve morphology,http://purl.obolibrary.org/obo/UBERON_0002133,atrioventricular valve,associated with
http://purl.obolibrary.org/obo/HP_0011574,Imperforate atrioventricular valve,http://purl.obolibrary.org/obo/UBERON_0002133,atrioventricular valve,associated with
http://purl.obolibrary.org/obo/HP_0011575,Imperforate tricuspid valve,http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,associated with
http://purl.obolibrary.org/obo/HP_0001702,Abnormal tricuspid valve morphology,http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,associated with
http://purl.obolibrary.org/obo/HP_0011662,Tricuspid atresia,http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,associated with
http://purl.obolibrary.org/obo/HP_0011573,Hypoplastic tricuspid valve,http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,associated with
http://purl.obolibrary.org/obo/HP_0031442,Abnormal tricuspid chordae tendinae morphology,http://purl.obolibrary.org/obo/UBERON_0014852,chorda tendinea of right ventricle,associated with
http://purl.obolibrary.org/obo/HP_0006692,Short chordae tendineae of the tricuspid valve,http://purl.obolibrary.org/obo/UBERON_0014852,chorda tendinea of right ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001704,Tricuspid valve prolapse,http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,associated with
http://purl.obolibrary.org/obo/HP_0001633,Abnormal mitral valve morphology,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,associated with
http://purl.obolibrary.org/obo/HP_0001634,Mitral valve prolapse,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,associated with
http://purl.obolibrary.org/obo/HP_0025523,Abnormal morphology of the chordae tendinae of the mitral valve,http://purl.obolibrary.org/obo/UBERON_0014851,chorda tendinea of left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0025522,Elongated chordae tendinae of the mitral valve,http://purl.obolibrary.org/obo/UBERON_0014851,chorda tendinea of left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0011580,Short chordae tendineae of the mitral valve,http://purl.obolibrary.org/obo/UBERON_0014851,chorda tendinea of left ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001646,Abnormal aortic valve morphology,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,associated with
http://purl.obolibrary.org/obo/HP_0031567,Abnormal aortic valve cusp morphology,http://purl.obolibrary.org/obo/UBERON_0005990,aortic valve cusp,associated with
http://purl.obolibrary.org/obo/HP_0001647,Bicuspid aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,associated with
http://purl.obolibrary.org/obo/HP_0010883,Aortic valve atresia,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,associated with
http://purl.obolibrary.org/obo/HP_0005176,Dysplastic aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,associated with
http://purl.obolibrary.org/obo/HP_0001641,Abnormal pulmonary valve morphology,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,associated with
http://purl.obolibrary.org/obo/HP_0005182,Bicuspid pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,associated with
http://purl.obolibrary.org/obo/HP_0010882,Pulmonary valve atresia,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,associated with
http://purl.obolibrary.org/obo/HP_0005164,Dysplastic pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,associated with
http://purl.obolibrary.org/obo/HP_0005134,Absence of the pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,associated with
http://purl.obolibrary.org/obo/HP_0001640,Cardiomegaly,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0001961,Hypoplastic heart,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0011025,Abnormal cardiovascular system physiology,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,associated with
http://purl.obolibrary.org/obo/HP_0006681,Absent atrioventricular node,http://purl.obolibrary.org/obo/UBERON_0002352,atrioventricular node,associated with
http://purl.obolibrary.org/obo/HP_0011675,Arrhythmia,http://purl.obolibrary.org/obo/GO_0060047,heart contraction,associated with
http://purl.obolibrary.org/obo/HP_0001663,Ventricular fibrillation,http://purl.obolibrary.org/obo/GO_0060048,cardiac muscle contraction,associated with
http://purl.obolibrary.org/obo/HP_0001663,Ventricular fibrillation,http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,associated with
http://purl.obolibrary.org/obo/HP_0004756,Ventricular tachycardia,http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,associated with
http://purl.obolibrary.org/obo/HP_0001635,Congestive heart failure,http://purl.obolibrary.org/obo/GO_0060047,heart contraction,associated with
http://purl.obolibrary.org/obo/HP_0011028,Abnormality of blood circulation,http://purl.obolibrary.org/obo/GO_0008015,blood circulation,associated with
http://purl.obolibrary.org/obo/HP_0011029,Internal hemorrhage,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,associated with
http://purl.obolibrary.org/obo/HP_0011029,Internal hemorrhage,http://purl.obolibrary.org/obo/MPATH_119,hemorrhage and non-specified extravasation,associated with
http://purl.obolibrary.org/obo/HP_0005261,Joint hemorrhage,http://purl.obolibrary.org/obo/MPATH_119,hemorrhage and non-specified extravasation,associated with
http://purl.obolibrary.org/obo/HP_0005261,Joint hemorrhage,http://purl.obolibrary.org/obo/UBERON_0000982,skeletal joint,associated with
http://purl.obolibrary.org/obo/HP_0040242,Muscle hemorrhage,http://purl.obolibrary.org/obo/UBERON_0001015,musculature,associated with
http://purl.obolibrary.org/obo/HP_0040242,Muscle hemorrhage,http://purl.obolibrary.org/obo/MPATH_119,hemorrhage and non-specified extravasation,associated with
http://purl.obolibrary.org/obo/HP_0030972,Abnormal systemic blood pressure,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,associated with
http://purl.obolibrary.org/obo/HP_0030972,Abnormal systemic blood pressure,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0000822,Hypertension,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,associated with
http://purl.obolibrary.org/obo/HP_0000822,Hypertension,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0002615,Hypotension,http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,associated with
http://purl.obolibrary.org/obo/HP_0002615,Hypotension,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0030163,Abnormal vascular physiology,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,associated with
http://purl.obolibrary.org/obo/HP_0004890,Elevated pulmonary artery pressure,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0004890,Elevated pulmonary artery pressure,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0002092,Pulmonary arterial hypertension,http://purl.obolibrary.org/obo/UBERON_0000178,blood,associated with
http://purl.obolibrary.org/obo/HP_0002092,Pulmonary arterial hypertension,http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,associated with
http://purl.obolibrary.org/obo/HP_0030846,Abnormality of venous physiology,http://purl.obolibrary.org/obo/UBERON_0001638,vein,associated with
http://purl.obolibrary.org/obo/HP_0025323,Abnormal arterial physiology,http://purl.obolibrary.org/obo/UBERON_0001637,artery,associated with
http://purl.obolibrary.org/obo/HP_0030964,Abnormal aortic physiology,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,associated with
http://purl.obolibrary.org/obo/HP_0025018,Abnormal capillary physiology,http://purl.obolibrary.org/obo/UBERON_0001982,capillary,associated with
http://purl.obolibrary.org/obo/HP_0031653,Abnormal heart valve physiology,http://purl.obolibrary.org/obo/UBERON_0000948,heart,associated with
http://purl.obolibrary.org/obo/HP_0031653,Abnormal heart valve physiology,http://purl.obolibrary.org/obo/UBERON_0000946,cardiac valve,associated with
