source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0012466	Chronic respiratory acidosis	rdfs:label	Acidosis respiratoria crónica	OFFICIAL
en	es	HP:0012467	Acute respiratory acidosis	rdfs:label	Acidosis respiratoria aguda	OFFICIAL
en	es	HP:0012468	Chronic acidosis	rdfs:label	Acidosis crónica	OFFICIAL
en	es	HP:0012469	Infantile spasms	rdfs:label	Espasmos infantiles	OFFICIAL
en	es	HP:0012470	Setting-sun eye phenomenon	rdfs:label	Ojos en sol poniente	OFFICIAL
en	es	HP:0012471	Thick vermilion border	rdfs:label	Borde del bermellón grueso	OFFICIAL
en	es	HP:0012472	Eclabion	rdfs:label	Eclabion o eversión del labio	OFFICIAL
en	es	HP:0012473	Tongue atrophy	rdfs:label	Atrofia lingual	OFFICIAL
en	es	HP:0012474	Carotid artery occlusion	rdfs:label	Oclusión de la arteria carótida	OFFICIAL
en	es	HP:0012475	Decreased circulating level of specific antibody	rdfs:label	Deficiencia de anticuerpos específicos	OFFICIAL
en	es	HP:0012476	Specific pneumococcal antibody deficiency	rdfs:label	Deficiencia específica de anticuerpos neumocócicos	OFFICIAL
en	es	HP:0012477	Vocal tremor	rdfs:label	Temblor vocal	OFFICIAL
en	es	HP:0012478	Temporomandibular joint ankylosis	rdfs:label	Anquilosis de la articulación temporomandibular	OFFICIAL
en	es	HP:0012479	Temporomandibular joint crepitus	rdfs:label	Crepitación de la articulación temporomandibular	OFFICIAL
en	es	HP:0012480	Abnormality of cerebral veins	rdfs:label	Anomalía de las venas cerebrales	OFFICIAL
en	es	HP:0012481	Cerebral venous angioma	rdfs:label	Angioma venoso cerebral	OFFICIAL
en	es	HP:0012482	Frontal venous angioma	rdfs:label	Angioma venoso a nivel frontal	OFFICIAL
en	es	HP:0012483	Abnormal alpha granules	rdfs:label	Gránulos alfa anormales	OFFICIAL
en	es	HP:0012484	Abnormal dense granules	rdfs:label	Gránulos densos anormales	OFFICIAL
en	es	HP:0012485	Abnormal surface-connected open canalicular system	rdfs:label	Sistema canalicular abierto conectado a la superficie anormal	OFFICIAL
en	es	HP:0012486	Myelitis	rdfs:label	Mielitis	OFFICIAL
en	es	HP:0012487	Cerebellopontine angle arachnoid cyst	rdfs:label	Quiste aracnoideo del ángulo cerebelopontino	OFFICIAL
en	es	HP:0012488	Intraventricular arachnoid cyst	rdfs:label	Quiste aracnoideo intraventricular	OFFICIAL
en	es	HP:0012489	Suprasellar arachnoid cyst	rdfs:label	Quiste aracnoideo supraselar	OFFICIAL
en	es	HP:0012490	Panniculitis	rdfs:label	Paniculitis	OFFICIAL
en	es	HP:0012491	Abnormal dense tubular system	rdfs:label	Sistema tubular denso anormal	OFFICIAL
en	es	HP:0012492	Cerebral artery stenosis	rdfs:label	Estenosis de la arteria cerebral	OFFICIAL
en	es	HP:0012493	Middle cerebral artery stenosis	rdfs:label	Estenosis de la arteria cerebral media	OFFICIAL
en	es	HP:0012494	Anterior cerebral artery stenosis	rdfs:label	Estenosis de la arteria cerebral anterior	OFFICIAL
en	es	HP:0012495	Posterior cerebral artery stenosis	rdfs:label	Estenosis de la arteria cerebral posterior	OFFICIAL
en	es	HP:0012496	Reduced maximal inspiratory pressure	rdfs:label	Reducción de la presión inspiratoria máxima	OFFICIAL
en	es	HP:0012497	Reduced maximal expiratory pressure	rdfs:label	Reducción de la presión espiratoria máxima	OFFICIAL
en	es	HP:0012498	Nuchal cord	rdfs:label	Cordón nucal	OFFICIAL
en	es	HP:0012499	Descending aortic dissection	rdfs:label	Disección aórtica descendente	OFFICIAL
en	es	HP:0012500	Verrucous papule	rdfs:label	Pápula verrugosa	OFFICIAL
en	es	HP:0012501	Abnormality of the brainstem white matter	rdfs:label	Anomalía de la sustancia blanca del tallo cerebral	OFFICIAL
en	es	HP:0012502	Abnormality of the internal capsule	rdfs:label	Anomalía de la cápsula interna	OFFICIAL
en	es	HP:0012503	Abnormality of the pituitary gland	rdfs:label	Alteración de la hipófisis	OFFICIAL
en	es	HP:0012504	Abnormal size of pituitary gland	rdfs:label	Tamaño anormal de la glándula pituitaria	OFFICIAL
en	es	HP:0012505	Enlarged pituitary gland	rdfs:label	Hipófisis aumentada de tamaño	OFFICIAL
en	es	HP:0012506	Small pituitary gland	rdfs:label	Hipófisis pequeña	OFFICIAL
en	es	HP:0012507	Weakness of orbicularis oculi muscle	rdfs:label	Debilidad del músculo orbicular de los párpados	OFFICIAL
en	es	HP:0012508	Metamorphopsia	rdfs:label	Metamorfopsia	OFFICIAL
en	es	HP:0012509	Reduced thyroxin-binding globulin	rdfs:label	Globulina transportadora de tiroxina reducida	OFFICIAL
en	es	HP:0012510	Extra-axial cerebrospinal fluid accumulation	rdfs:label	Acumulación de líquido cefalorraquídeo extra-axial	OFFICIAL
en	es	HP:0012511	Temporal optic disc pallor	rdfs:label	Palidez de región temporal del disco óptico	OFFICIAL
en	es	HP:0012512	Diffuse optic disc pallor	rdfs:label	Palidez difusa del disco óptico	OFFICIAL
en	es	HP:0012513	Upper limb pain	rdfs:label	Dolor del miembro superior	OFFICIAL
en	es	HP:0012514	Lower limb pain	rdfs:label	Dolor de la extremidad inferior	OFFICIAL
en	es	HP:0012515	Hip flexor weakness	rdfs:label	Debilidad de la flexión de la cadera	OFFICIAL
en	es	HP:0012516	Tetralogy of Fallot with pulmonary atresia	rdfs:label	Tetralogía de Fallot con atresia pulmonar	OFFICIAL
en	es	HP:0012517	Reduced catalase activity	rdfs:label	Disminución de la actividad de la catalasa	OFFICIAL
en	es	HP:0012518	Abnormal circle of Willis morphology	rdfs:label	Anomalía del polígono de Willis	OFFICIAL
en	es	HP:0012519	Hypoplastic posterior communicating artery	rdfs:label	Arteria comunicante posterior hipoplásica	OFFICIAL
en	es	HP:0012520	Perivascular spaces	rdfs:label	Espacios perivasculares	OFFICIAL
en	es	HP:0012521	Optic nerve aplasia	rdfs:label	Aplasia del nervio óptico	OFFICIAL
en	es	HP:0012522	Spider hemangioma	rdfs:label	Hemangioma en forma de araña	OFFICIAL
en	es	HP:0012523	Oral aversion	rdfs:label	Aversión oral	OFFICIAL
en	es	HP:0012524	Abnormal platelet shape	rdfs:label	Forma de las plaquetas anormales	OFFICIAL
en	es	HP:0012525	Abnormal alpha granule distribution	rdfs:label	Distribución anormal de gránulos alfa	OFFICIAL
en	es	HP:0012526	Absence of alpha granules	rdfs:label	Ausencia de gránulos alfa	OFFICIAL
en	es	HP:0012527	Abnormal alpha granule content	rdfs:label	Contenido anormal de gránulos alfa	OFFICIAL
en	es	HP:0012528	Abnormal number of alpha granules	rdfs:label	Número anormal de gránulos alfa	OFFICIAL
en	es	HP:0012529	Abnormal dense granule content	rdfs:label	Contenido anormal de gránulos densos	OFFICIAL
en	es	HP:0012530	Abnormal number of dense granules	rdfs:label	Número anormal de gránulos densos	OFFICIAL
en	es	HP:0012531	Pain	rdfs:label	Dolor	OFFICIAL
en	es	HP:0012532	Chronic pain	rdfs:label	Dolor crónico	OFFICIAL
en	es	HP:0012533	Allodynia	rdfs:label	Alodinia	OFFICIAL
en	es	HP:0012534	Dysesthesia	rdfs:label	Disestesia	OFFICIAL
en	es	HP:0012535	Abnormal synaptic transmission	rdfs:label	Transmisión sináptica anormal	OFFICIAL
en	es	HP:0012536	Maternal anticardiolipin antibody positive	rdfs:label	Anticuerpos anticardiolipina materno positivos	OFFICIAL
en	es	HP:0012537	Food intolerance	rdfs:label	Intolerancia alimentaria	OFFICIAL
en	es	HP:0012538	Gluten intolerance	rdfs:label	Intolerancia al gluten	OFFICIAL
en	es	HP:0012539	Non-Hodgkin lymphoma	rdfs:label	Linfoma no Hodgkin	OFFICIAL
en	es	HP:0012540	Axillary epidermoid cyst	rdfs:label	Quiste epidermoide axilar	OFFICIAL
en	es	HP:0012541	Cephalohematoma	rdfs:label	Cefalohematoma neonatal	OFFICIAL
en	es	HP:0012542	Onychauxis	rdfs:label	Onicauxia (hipertrofia de la uñas)	OFFICIAL
en	es	HP:0012543	Hemosiderinuria	rdfs:label	Hemosiderinuria	OFFICIAL
en	es	HP:0012544	Elevated aldolase level	rdfs:label	Nivel de aldolasa elevada	OFFICIAL
en	es	HP:0012545	Reduced aldolase level	rdfs:label	Reducción del nivel de aldolasa	OFFICIAL
en	es	HP:0012546	Skewed maternal X inactivation	rdfs:label	Inactivación preferencial del cromosoma X materna	OFFICIAL
en	es	HP:0012547	Abnormal involuntary eye movements	rdfs:label	Movimientos oculares involuntarios anormales	OFFICIAL
en	es	HP:0012548	Fatty replacement of skeletal muscle	rdfs:label	Infiltración grasa del músculo esquelético	OFFICIAL
en	es	HP:0012549	Conjunctival lipoma	rdfs:label	Lipoma conjuntival	OFFICIAL
en	es	HP:0012550	Colonic varices	rdfs:label	Várices del colon	OFFICIAL
en	es	HP:0012551	Absent neutrophil specific granules	rdfs:label	Ausencia de los gránulos específicos de neutrófilos	OFFICIAL
en	es	HP:0012552	Increased neutrophil nuclear projections	rdfs:label	Aumento de las proyecciones nucleares de los neutrófilos	OFFICIAL
en	es	HP:0012553	Hypoplastic thumbnail	rdfs:label	Hipoplasia de la uña del pulgar	OFFICIAL
en	es	HP:0012554	Absent thumbnail	rdfs:label	Ausencia de uñas	OFFICIAL
en	es	HP:0012555	Absent nail of hallux	rdfs:label	Ausencia de uña del hallux	OFFICIAL
en	es	HP:0012556	Hyperbetaalaninemia	rdfs:label	Hiperbetaalaninemia	OFFICIAL
en	es	HP:0012557	EEG with centrotemporal focal spike waves	rdfs:label	EEG con ondas pico focales centrotemporales	OFFICIAL
en	es	HP:0012558	Abnormal T3/T4 ratio	rdfs:label	Relación T3/T4 anormal	OFFICIAL
en	es	HP:0012559	Increased T3/T4 ratio	rdfs:label	Aumento de la relación T3/T4	OFFICIAL
en	es	HP:0012560	Decreased T3/T4 ratio	rdfs:label	Relación T3/T4 disminuida	OFFICIAL
en	es	HP:0012561	Unicuspid aortic valve	rdfs:label	Válvula aórtica unicúspide	OFFICIAL
en	es	HP:0012562	Premature epimetaphyseal fusion in hand	rdfs:label	Fusión epimetafisiaria prematura en la mano	OFFICIAL
en	es	HP:0012563	Premature epimetaphyseal fusion in foot	rdfs:label	Fusión epimetafisiaria prematura en el pie	OFFICIAL
en	es	HP:0012564	Premature epimetaphyseal fusion in tibia	rdfs:label	Fusión epimetafisiaria prematura en la tibia	OFFICIAL
en	es	HP:0012565	Premature epimetaphyseal fusion in fibula	rdfs:label	Fusión epimetafisiaria prematura en el peroné	OFFICIAL
en	es	HP:0012566	Premature epimetaphyseal fusion in radius	rdfs:label	Fusión prematura epimetafisiaria en radio	OFFICIAL
en	es	HP:0012567	Premature epimetaphyseal fusion in ulna	rdfs:label	Fusión epimetafisiaria prematura en el cúbito	OFFICIAL
en	es	HP:0012568	Lower eyelid edema	rdfs:label	Edema del párpado inferior	OFFICIAL
en	es	HP:0012569	Delayed menarche	rdfs:label	Retraso de la menarquia	OFFICIAL
en	es	HP:0012570	Synovial sarcoma	rdfs:label	Sarcoma sinovial	OFFICIAL
en	es	HP:0012571	Ureter fissus	rdfs:label	Duplicación y fusión del uréter	OFFICIAL
en	es	HP:0012572	Ureter duplex	rdfs:label	Duplicación del uréter	OFFICIAL
en	es	HP:0012573	Global proximal tubulopathy	rdfs:label	Tubulopatía proximal global	OFFICIAL
en	es	HP:0012574	Mesangial hypercellularity	rdfs:label	Proliferación mesangial	OFFICIAL
en	es	HP:0012575	Abnormal nephron morphology	rdfs:label	Anomalía de la nefrona	OFFICIAL
en	es	HP:0012576	Glomerular C3 deposition	rdfs:label	Nefropatía c3	OFFICIAL
en	es	HP:0012577	Thin glomerular basement membrane	rdfs:label	Membrana basal glomerular delgada	OFFICIAL
en	es	HP:0012578	Membranous nephropathy	rdfs:label	Nefropatía membranosa	OFFICIAL
en	es	HP:0012579	Minimal change glomerulonephritis	rdfs:label	Glomerulonefritis de cambios mínimos	OFFICIAL
en	es	HP:0012580	Calcium phosphate nephrolithiasis	rdfs:label	Nefrolitiasis por fosfato de calcio	OFFICIAL
en	es	HP:0012581	Solitary renal cyst	rdfs:label	Quiste renal solitario	OFFICIAL
en	es	HP:0012582	Bilateral renal dysplasia	rdfs:label	Displasia renal bilateral	OFFICIAL
en	es	HP:0012583	Unilateral renal hypoplasia	rdfs:label	Hipoplasia renal unilateral	OFFICIAL
en	es	HP:0012584	Bilateral renal hypoplasia	rdfs:label	Hipoplasia renal bilateral	OFFICIAL
en	es	HP:0012585	Renal atrophy	rdfs:label	Atrofia renal	OFFICIAL
en	es	HP:0012586	Bilateral renal atrophy	rdfs:label	Atrofia renal bilateral	OFFICIAL
en	es	HP:0012587	Macroscopic hematuria	rdfs:label	Hematuria macroscópica	OFFICIAL
en	es	HP:0012588	Steroid-resistant nephrotic syndrome	rdfs:label	Síndrome nefrótico resistente a esteroides	OFFICIAL
en	es	HP:0012589	Multidrug-resistant nephrotic syndrome	rdfs:label	Síndrome nefrótico resistente a múltiples fármacos	OFFICIAL
en	es	HP:0012590	Abnormal urine output	rdfs:label	Producción anormal de la orina	OFFICIAL
en	es	HP:0012591	Abnormal urinary electrolyte concentration	rdfs:label	Concentración de electrolitos urinarios anormal	OFFICIAL
en	es	HP:0012592	Albuminuria	rdfs:label	Albuminuria	OFFICIAL
en	es	HP:0012593	Nephrotic range proteinuria	rdfs:label	Proteinuria en rango nefrótico	OFFICIAL
en	es	HP:0012594	Microalbuminuria	rdfs:label	Microalbuminuria	OFFICIAL
en	es	HP:0012595	Mild proteinuria	rdfs:label	Proteinuria leve	OFFICIAL
en	es	HP:0012596	Moderate proteinuria	rdfs:label	Proteinuria moderada	OFFICIAL
en	es	HP:0012597	Heavy proteinuria	rdfs:label	Proteinuria pesada	OFFICIAL
en	es	HP:0012598	Abnormal urine potassium concentration	rdfs:label	Concentración de potasio urinario anormal	OFFICIAL
en	es	HP:0012599	Abnormal urine phosphate concentration	rdfs:label	Concentración de fosfato urinario anormal	OFFICIAL
en	es	HP:0012600	Abnormal urine chloride concentration	rdfs:label	Concentración anormal de cloruro en orina	OFFICIAL
en	es	HP:0012601	Hypochloriduria	rdfs:label	Hipocloriduria	OFFICIAL
en	es	HP:0012602	Renal chloride wasting	rdfs:label	Pérdida renal de cloro	OFFICIAL
en	es	HP:0012603	Abnormal urine sodium concentration	rdfs:label	Concentración de sodio urinario anormal	OFFICIAL
en	es	HP:0012604	Hyponatriuria	rdfs:label	Hiponatriuria	OFFICIAL
en	es	HP:0012605	Hypernatriuria	rdfs:label	Hipernatriuria	OFFICIAL
en	es	HP:0012606	Renal sodium wasting	rdfs:label	Perdida renal de sodio	OFFICIAL
en	es	HP:0012607	Abnormal urine magnesium concentration	rdfs:label	Concentración de magnesio anormal de la orina	OFFICIAL
en	es	HP:0012608	Hypermagnesiuria	rdfs:label	Hipermagnesiuria	OFFICIAL
en	es	HP:0012609	Hypomagnesiuria	rdfs:label	Hipomagnesiuria	OFFICIAL
en	es	HP:0012610	Abnormality of urinary uric acid concentration	rdfs:label	Anomalía en la concentración de ácido úrico urinario	OFFICIAL
en	es	HP:0012611	Increased urinary urate	rdfs:label	Aumento de urato urinario	OFFICIAL
en	es	HP:0012612	Abnormal urinary sulfate concentration	rdfs:label	Concentración de sulfato urinario anormal	OFFICIAL
en	es	HP:0012613	Increased urinary sulfate	rdfs:label	Aumento del sulfato urinario	OFFICIAL
en	es	HP:0012614	Abnormal urine cytology	rdfs:label	Citología anormal de la orina	OFFICIAL
en	es	HP:0012615	Cylindruria	rdfs:label	Cilindruria	OFFICIAL
en	es	HP:0012616	Leukocyte cylindruria	rdfs:label	Cilindros leucocitarios	OFFICIAL
en	es	HP:0012617	Erythrocyte cylindruria	rdfs:label	Cilindruria eritrocítica	OFFICIAL
en	es	HP:0012618	Urachal cyst	rdfs:label	Quiste del uraco	OFFICIAL
en	es	HP:0012619	Multiple bladder diverticula	rdfs:label	Divertículos múltiple en la vejiga	OFFICIAL
en	es	HP:0012620	Cloacal abnormality	rdfs:label	Anomalía cloacal	OFFICIAL
en	es	HP:0012621	Persistent cloaca	rdfs:label	Cloaca persistente	OFFICIAL
en	es	HP:0012622	Chronic kidney disease	rdfs:label	Enfermedad renal crónica	OFFICIAL
en	es	HP:0012623	Stage 1 chronic kidney disease	rdfs:label	Enfermedad renal crónica estadio 1	OFFICIAL
en	es	HP:0012624	Stage 2 chronic kidney disease	rdfs:label	Enfermedad renal crónica estadio 2	OFFICIAL
en	es	HP:0012625	Stage 3 chronic kidney disease	rdfs:label	Enfermedad renal crónica estadio 3	OFFICIAL
en	es	HP:0012626	Stage 4 chronic kidney disease	rdfs:label	Enfermedad renal crónica estadio 4	OFFICIAL
en	es	HP:0012627	Pseudoexfoliation	rdfs:label	Pseudoexfoliación	OFFICIAL
en	es	HP:0012628	Abnormal suspensory ligament of lens morphology	rdfs:label	Anomalía del ligamento suspensorio del cristalino	OFFICIAL
en	es	HP:0012629	Phakodonesis	rdfs:label	Facodonesis	OFFICIAL
en	es	HP:0012630	Abnormal trabecular meshwork morphology	rdfs:label	Anomalía de la malla trabecular	OFFICIAL
en	es	HP:0012631	Pigment deposition in the trabecular meshwork	rdfs:label	Depósitos de pigmento en la malla trabecular	OFFICIAL
en	es	HP:0012632	Abnormal intraocular pressure	rdfs:label	Presión intraocular anormal	OFFICIAL
en	es	HP:0012633	Asymmetry of intraocular pressure	rdfs:label	Asimetría de la presión intraocular	OFFICIAL
en	es	HP:0012634	Iris pigment dispersion	rdfs:label	Dispersión del pigmento del iris	OFFICIAL
en	es	HP:0012635	Iris hypoperfusion	rdfs:label	Hipoperfusión del iris	OFFICIAL
en	es	HP:0012636	Retinal vein occlusion	rdfs:label	Oclusión de la vena retiniana	OFFICIAL
en	es	HP:0012637	Renal calcium wasting	rdfs:label	Pérdida renal de calcio	OFFICIAL
en	es	HP:0012638	Abnormality of nervous system physiology	rdfs:label	Alteración en la función del sistema nervioso	OFFICIAL
en	es	HP:0012639	Abnormality of nervous system morphology	rdfs:label	Alteración en la morfología del sistema nervioso	OFFICIAL
en	es	HP:0012640	Abnormality of intracranial pressure	rdfs:label	Presión intracraneana anormal	OFFICIAL
en	es	HP:0012641	Decreased intracranial pressure	rdfs:label	Presión intracraneal disminuida	OFFICIAL
en	es	HP:0012642	Cerebellar agenesis	rdfs:label	Agenesia cerebelosa	OFFICIAL
en	es	HP:0012643	Foveal hypopigmentation	rdfs:label	Hipopigmentación foveal	OFFICIAL
en	es	HP:0012644	Increased caudate lactate level	rdfs:label	Aumento de lactato en núcleo caudado	OFFICIAL
en	es	HP:0012645	Enlarged peripheral nerve	rdfs:label	Aumento en el tamaño de nervios periféricos	OFFICIAL
en	es	HP:0012646	Retractile testis	rdfs:label	Testículo retráctil	OFFICIAL
en	es	HP:0012647	Abnormal inflammatory response	rdfs:label	Respuesta inflamatoria anormal	OFFICIAL
en	es	HP:0012648	Decreased inflammatory response	rdfs:label	Disminución de la respuesta inflamatoria	OFFICIAL
en	es	HP:0012649	Increased inflammatory response	rdfs:label	Aumento de la respuesta inflamatoria	OFFICIAL
en	es	HP:0012650	Perisylvian polymicrogyria	rdfs:label	Polimicrogiria perisilviana	OFFICIAL
en	es	HP:0012651	Abasia	rdfs:label	Abasia paralítica	OFFICIAL
en	es	HP:0012652	Exercise-induced asthma	rdfs:label	Asma inducida por el ejercicio	OFFICIAL
en	es	HP:0012653	Status asthmaticus	rdfs:label	Estado asmático	OFFICIAL
en	es	HP:0012654	Abnormal CSF dopamine level	rdfs:label	Niveles anormales de dopamina en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012655	Elevated CSF dopamine level	rdfs:label	Niveles elevados de dopamina en líquido cefaloraquídeo	OFFICIAL
en	es	HP:0012656	Reduced CSF dopamine level	rdfs:label	Reducción del nivel de dopamina en el líquido cefalorraquideo	OFFICIAL
en	es	HP:0012657	Abnormal brain positron emission tomography	rdfs:label	Tomografía por emisión de positrones cerebral anormal	OFFICIAL
en	es	HP:0012658	Abnormal brain FDG positron emission tomography	rdfs:label	Tomografía por emisión de positrones cerebral con fdg (fluorodesoxiglucosa) anormal	OFFICIAL
en	es	HP:0012659	Prefrontal hypometabolism in FDG PET	rdfs:label	Hipometabolismo prefrontal en tomografía por emisión de positrones pet con fdg	OFFICIAL
en	es	HP:0012660	Thalamic hypometabolism in FDG PET	rdfs:label	Hipometabolismo talámico en en tomografía por emisión de positrones pet con fdg	OFFICIAL
en	es	HP:0012661	Hypothalamic hypometabolism in FDG PET	rdfs:label	Hipometabolismo en hipotálamo por tomografía de emisión de positrones con fdg	OFFICIAL
en	es	HP:0012662	Parietal hypometabolism in FDG PET	rdfs:label	Hipometabolismo parietal en la tomografía por emisión de positrones PET con fdg	OFFICIAL
