subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
HP:0009735	en	fr	rdfs:label	Spinal neurofibromas	OFFICIAL	neurofibromes spinaux
HP:0009736	en	fr	rdfs:label	Tibial pseudoarthrosis	OFFICIAL	Pseudarthrose du tibia
HP:0009737	en	fr	rdfs:label	Lisch nodules	OFFICIAL	nodules de Lisch
HP:0009738	en	fr	rdfs:label	Abnormality of the antihelix	OFFICIAL	Anomalie de l'antihélix
HP:0009739	en	fr	rdfs:label	Hypoplasia of the antihelix	OFFICIAL	Hypoplasie de l'antihélix
HP:0009740	en	fr	rdfs:label	Aplasia of the parotid gland	OFFICIAL	Aplasie de la glande parotide
HP:0009741	en	fr	rdfs:label	Nephrosclerosis	OFFICIAL	néphrosclérose
HP:0009742	en	fr	rdfs:label	Stiff shoulders	OFFICIAL	épaules raides
HP:0009743	en	fr	rdfs:label	Distichiasis	OFFICIAL	Distichiase
HP:0009744	en	fr	rdfs:label	Abnormal spinal dura mater morphology	OFFICIAL	Anomalie morphologique de la dure-mère spinale
HP:0009745	en	fr	rdfs:label	Spinalarachnoid cyst	OFFICIAL	Kyste spinal arachnoïdien
HP:0009746	en	fr	rdfs:label	Thick nasal septum	OFFICIAL	Cloison nasale large
HP:0009747	en	fr	rdfs:label	Lumbosacral hirsutism	OFFICIAL	hirsutisme lombosacré
HP:0009748	en	fr	rdfs:label	Large earlobe	OFFICIAL	Large lobe de l'oreille
HP:0009751	en	fr	rdfs:label	Aplasia of the pectoralis major muscle	OFFICIAL	Aplasie du muscle grand pectoral
HP:0009752	en	fr	rdfs:label	Cleft in skull base	OFFICIAL	Fente de la base du crâne
HP:0009754	en	fr	rdfs:label	Fibrous syngnathia	OFFICIAL	Syngnathie fibreuse
HP:0009755	en	fr	rdfs:label	Ankyloblepharon	OFFICIAL	Ankyloblépharon
HP:0009756	en	fr	rdfs:label	Popliteal pterygium	OFFICIAL	Pterygiums poplités
HP:0009757	en	fr	rdfs:label	Intercrural pterygium	OFFICIAL	ptérygion intercrural
HP:0009758	en	fr	rdfs:label	Pyramidal skinfold extending from the base to the top of the nails	OFFICIAL	Pyramidal skinfold extending from the base to the top of the nails
HP:0009759	en	fr	rdfs:label	Neck pterygia	OFFICIAL	Ptérygion du cou
HP:0009760	en	fr	rdfs:label	Antecubital pterygium	OFFICIAL	Pterygium antécubital
HP:0009761	en	fr	rdfs:label	Anterior clefting of vertebral bodies	OFFICIAL	Anterior clefting of vertebral bodies
HP:0009762	en	fr	rdfs:label	Facial wrinkling	OFFICIAL	Rides faciales
HP:0009763	en	fr	rdfs:label	Limb pain	OFFICIAL	Douleur d'un membre
HP:0009765	en	fr	rdfs:label	Low hanging columella	OFFICIAL	Columnelle basse appendue
HP:0009767	en	fr	rdfs:label	Aplasia/Hypoplasia of the phalanges of the hand	OFFICIAL	Aplasie/hypoplasie des phalanges de la main
HP:0009768	en	fr	rdfs:label	Broad phalanges of the hand	OFFICIAL	Phalanges de la main larges
HP:0009769	en	fr	rdfs:label	Bullet-shaped phalanges of the hand	OFFICIAL	phalange de la main en forme de balle de fusil
HP:0009770	en	fr	rdfs:label	Curved phalanges of the hand	OFFICIAL	Courbure des phalanges de la main
HP:0009771	en	fr	rdfs:label	Osteolytic defects of the phalanges of the hand	OFFICIAL	Anomalies ostéolytiques des phalanges de la main
HP:0009772	en	fr	rdfs:label	Patchy sclerosis of finger phalanx	OFFICIAL	Sclérose irrégulière des phalanges de la main
HP:0009773	en	fr	rdfs:label	Symphalangism affecting the phalanges of the hand	OFFICIAL	Symphalangisme affectant les phalanges de la main
HP:0009774	en	fr	rdfs:label	Triangular shaped phalanges of the hand	OFFICIAL	phalanges de la main de forme triangulaire
HP:0009775	en	fr	rdfs:label	Amniotic constriction ring	OFFICIAL	Brides amniotiques
HP:0009776	en	fr	rdfs:label	Adactyly	OFFICIAL	Adactylie
HP:0009777	en	fr	rdfs:label	Absent thumb	OFFICIAL	Aplasie du pouce
HP:0009778	en	fr	rdfs:label	Short thumb	OFFICIAL	Pouce hypoplasique/petit
HP:0009779	en	fr	rdfs:label	3-4 toe syndactyly	OFFICIAL	Syndactylie du 3ème et 4ème orteil
HP:0009780	en	fr	rdfs:label	Iliac horns	OFFICIAL	Cornes iliaques
HP:0009781	en	fr	rdfs:label	Lester's sign	OFFICIAL	Signe de Lester
HP:0009782	en	fr	rdfs:label	Aplasia/Hypoplasia of the biceps	OFFICIAL	Aplasie/hypoplasie du biceps
HP:0009783	en	fr	rdfs:label	Biceps aplasia	OFFICIAL	Aplasie du biceps
HP:0009784	en	fr	rdfs:label	Aplasia/Hypoplasia of the triceps	OFFICIAL	Aplasie/hypoplasie du triceps
HP:0009785	en	fr	rdfs:label	Triceps aplasia	OFFICIAL	Aplasie du triceps
HP:0009786	en	fr	rdfs:label	Aplasia/Hypoplasia of the musculature of the thigh	OFFICIAL	aplasie/hypoplasie de la musculature de la cuisse
HP:0009787	en	fr	rdfs:label	Aplasia/Hypoplasia of the quadriceps	OFFICIAL	Aplasie/hypoplasie du quadriceps
HP:0009788	en	fr	rdfs:label	Quadriceps aplasia	OFFICIAL	Aplasie du quadriceps
HP:0009789	en	fr	rdfs:label	Perianal abscess	OFFICIAL	Abcès périanal
HP:0009790	en	fr	rdfs:label	Hemisacrum	OFFICIAL	hémisacrum (S2-S5)
HP:0009791	en	fr	rdfs:label	Bifid sacrum	OFFICIAL	Sacrum bifide
HP:0009792	en	fr	rdfs:label	Teratoma	OFFICIAL	Tératome
HP:0009793	en	fr	rdfs:label	Presacral teratoma	OFFICIAL	Tératome présacré
HP:0009794	en	fr	rdfs:label	Branchial anomaly	OFFICIAL	Anomalie branchiale
HP:0009795	en	fr	rdfs:label	Branchial fistula	OFFICIAL	Fistule branchiale
HP:0009796	en	fr	rdfs:label	Branchial cyst	OFFICIAL	Kyste branchial
HP:0009797	en	fr	rdfs:label	Cholesteatoma	OFFICIAL	cholestéatome
HP:0009798	en	fr	rdfs:label	Euthyroid goiter	OFFICIAL	Goitre euthyroïdien
HP:0009799	en	fr	rdfs:label	Supernumerary spleens	OFFICIAL	Rates surnuméraires
HP:0009800	en	fr	rdfs:label	Maternal diabetes	OFFICIAL	Diabète maternel
HP:0009802	en	fr	rdfs:label	Aplasia of the phalanges of the hand	OFFICIAL	Aplasie des phalanges de la main
HP:0009803	en	fr	rdfs:label	Short phalanx of finger	OFFICIAL	Hypoplasie de phalange d'un doigt
HP:0009804	en	fr	rdfs:label	Reduced number of teeth	OFFICIAL	Nombre réduit de dents
HP:0009805	en	fr	rdfs:label	Low-output congestive heart failure	OFFICIAL	Insuffisance cardiaque congestive à bas débit
HP:0009806	en	fr	rdfs:label	Nephrogenic diabetes insipidus	OFFICIAL	Diabète insipide néphrogénique
HP:0009808	en	fr	rdfs:label	Anomaly of the upper limb diaphyses	OFFICIAL	Anomalie impliquant la diaphyse des membres supérieurs
HP:0009809	en	fr	rdfs:label	Abnormality of upper limb metaphysis	OFFICIAL	Anomalie impliquant la métaphyse des membres supérieurs
HP:0009810	en	fr	rdfs:label	Abnormality of upper limb joint	OFFICIAL	Anomalie des articulations des membres supérieurs
HP:0009811	en	fr	rdfs:label	Abnormality of the elbow	OFFICIAL	Anomalie du coude
HP:0009812	en	fr	rdfs:label	Amelia involving the upper limbs	OFFICIAL	Amélie impliquant les membres supérieurs
HP:0009813	en	fr	rdfs:label	Upper limb phocomelia	OFFICIAL	Phocomélie impliquant les membres supérieurs
HP:0009814	en	fr	rdfs:label	Upper limb peromelia	OFFICIAL	Péromélie impliquant les membres supérieurs
HP:0009815	en	fr	rdfs:label	Aplasia/hypoplasia of the extremities	OFFICIAL	Aplasie/hypoplasie des extrémités
HP:0009816	en	fr	rdfs:label	Lower limb undergrowth	OFFICIAL	Hypoplasie impliquant les os des membres inférieurs
HP:0009817	en	fr	rdfs:label	Aplasia involving bones of the lower limbs	OFFICIAL	Aplasie impliquant les os des membres inférieurs
HP:0009818	en	fr	rdfs:label	Amelia involving the lower limbs	OFFICIAL	Amélie impliquant les membres inférieurs
HP:0009819	en	fr	rdfs:label	Lower limb phocomelia	OFFICIAL	Phocomélie impliquant les membres inférieurs
HP:0009820	en	fr	rdfs:label	Lower limb peromelia	OFFICIAL	Péromélie impliquant les membres inférieurs
HP:0009821	en	fr	rdfs:label	Forearm undergrowth	OFFICIAL	hypoplasie impliquant les os de l'avant bras
HP:0009822	en	fr	rdfs:label	Aplasia involving forearm bones	OFFICIAL	Aplasie impliquant les os de l'avant-bras
HP:0009823	en	fr	rdfs:label	Aplasia involving bones of the upper limbs	OFFICIAL	Aplasie impliquant les os des membres supérieurs
HP:0009824	en	fr	rdfs:label	Upper limb undergrowth	OFFICIAL	hypoplasie impliquant les os des membres supérieurs
HP:0009825	en	fr	rdfs:label	Aplasia involving bones of the extremities	OFFICIAL	Aplasie impliquant les os des extrémités
HP:0009826	en	fr	rdfs:label	Limb undergrowth	OFFICIAL	Hypoplasie impliquant les os des extrémités
HP:0009826	en	fr	rdfs:label	Limb undergrowth	OFFICIAL	Hypoplasie impliquant les os des extrémités
HP:0009827	en	fr	rdfs:label	Amelia	OFFICIAL	Amélie
HP:0009828	en	fr	rdfs:label	Peromelia	OFFICIAL	Péromélie
HP:0009829	en	fr	rdfs:label	Phocomelia	OFFICIAL	Phocomélie
HP:0009830	en	fr	rdfs:label	Peripheral neuropathy	OFFICIAL	Neuropathie périphérique
HP:0009831	en	fr	rdfs:label	Mononeuropathy	OFFICIAL	Mononeuropathie
HP:0009832	en	fr	rdfs:label	Abnormal distal phalanx morphology of finger	OFFICIAL	Anomalie des phalanges distales de la main
HP:0009833	en	fr	rdfs:label	Abnormal middle phalanx morphology of the hand	OFFICIAL	Anomalie de la deuxième phalange des mains
HP:0009834	en	fr	rdfs:label	Abnormal proximal phalanx morphology of the hand	OFFICIAL	anomalie des premières phalanges de la main
HP:0009835	en	fr	rdfs:label	Aplasia/Hypoplasia of the distal phalanges of the hand	OFFICIAL	Aplasie/hypoplasie des phalanges distales de la main
HP:0009836	en	fr	rdfs:label	Broad distal phalanx of finger	OFFICIAL	Extrémités des phalanges distales carrées, larges
HP:0009836	en	fr	rdfs:label	Broad distal phalanx of finger	OFFICIAL	extrémités des phalanges distales carrées, larges
HP:0009837	en	fr	rdfs:label	Bullet-shaped distal phalanges of the hand	OFFICIAL	Phalanges distales de la main en forme de balle de fusil
HP:0009838	en	fr	rdfs:label	Curved distal phalanges of the hand	OFFICIAL	Courbure des phalanges distales de la main
HP:0009839	en	fr	rdfs:label	Osteolytic defects of the distal phalanges of the hand	OFFICIAL	Anomalies ostéolytiques des phalanges distales de la main
HP:0009840	en	fr	rdfs:label	Patchy sclerosis of distal phalanx of finger	OFFICIAL	sclérose irrégulière des phalanges distales de la main
HP:0009843	en	fr	rdfs:label	Aplasia/Hypoplasia of the middle phalanges of the hand	OFFICIAL	Aplasie/hypoplasie des deuxièmes phalanges de la main
HP:0009844	en	fr	rdfs:label	Broad middle phalanx of finger	OFFICIAL	Deuxièmes phalanges de la main larges
HP:0009845	en	fr	rdfs:label	Bullet-shaped middle phalanges of the hand	OFFICIAL	phalanges moyennes de la main en forme de balle de fusil
HP:0009846	en	fr	rdfs:label	Curved middle phalanges of the hand	OFFICIAL	courbure des phalanges moyennes de la main
HP:0009847	en	fr	rdfs:label	Osteolytic defects of the middle phalanges of the hand	OFFICIAL	Anomalies ostéolytiques des phalanges moyennes de la main
HP:0009848	en	fr	rdfs:label	Patchy sclerosis of middle phalanx of finger	OFFICIAL	sclérose irrégulière de la phalange moyenne de la main
HP:0009849	en	fr	rdfs:label	Symphalangism of middle phalanx of finger	OFFICIAL	Symphalangisme affectant les phalanges moyennes de la main
HP:0009850	en	fr	rdfs:label	Triangular shaped middle phalanges of the hand	OFFICIAL	phalanges moyennes de la main de forme triangulaire
HP:0009851	en	fr	rdfs:label	Aplasia/Hypoplasia of the proximal phalanges of the hand	OFFICIAL	Aplasie/hypoplasie des premières phalanges de la main
HP:0009852	en	fr	rdfs:label	Broad proximal phalanges of the hand	OFFICIAL	phalanges proximales de la main larges
HP:0009853	en	fr	rdfs:label	Bullet-shaped proximal phalanges of the hand	OFFICIAL	phalange proximale de la main en forme de balle de fusil
HP:0009854	en	fr	rdfs:label	Curved proximal phalanges of the hand	OFFICIAL	Courbure des phalanges proximales de la main
HP:0009855	en	fr	rdfs:label	Osteolytic defects of the proximal phalanges of the hand	OFFICIAL	anomalies ostéolytiques des phalanges proximales de la main
HP:0009856	en	fr	rdfs:label	Patchy sclerosis of proximal phalanx of finger	OFFICIAL	Sclérose irrégulière des phalanges proximales de la main
HP:0009857	en	fr	rdfs:label	Symphalangism affecting the proximal phalanges of the hand	OFFICIAL	Symphalangisme affectant les phalanges proximales de la main
HP:0009858	en	fr	rdfs:label	Triangular shaped proximal phalanges of the hand	OFFICIAL	phalanges proximales de la main de forme triangulaire
HP:0009875	en	fr	rdfs:label	Triangular shaped distal phalanges of the hand	OFFICIAL	Phalanges distales de la main de forme triangulaire
HP:0009878	en	fr	rdfs:label	Cerebellar ataxia associated with quadrupedal gait	OFFICIAL	Ataxie cérébelleuse avec démarche quadrupédique
HP:0009879	en	fr	rdfs:label	Cortical gyral simplification	OFFICIAL	Simplification de la gyration corticale
HP:0009880	en	fr	rdfs:label	Broad distal phalanges of all fingers	OFFICIAL	phalanges distales larges des doigts
HP:0009881	en	fr	rdfs:label	Aplasia of the distal phalanges of the hand	OFFICIAL	Aplasie des phalanges distales de la main
HP:0009882	en	fr	rdfs:label	Short distal phalanx of finger	OFFICIAL	hypoplasie des phalanges distales de la main
HP:0009883	en	fr	rdfs:label	Duplication of the distal phalanx of hand	OFFICIAL	Duplication des phalanges distales de la main
HP:0009884	en	fr	rdfs:label	Tapered distal phalanges of finger	OFFICIAL	Phalanges distales de la main effilées
HP:0009886	en	fr	rdfs:label	Trichorrhexis nodosa	OFFICIAL	Trichorrhexie noueuse
HP:0009887	en	fr	rdfs:label	Abnormality of hair pigmentation	OFFICIAL	Anomalie de la pigmentation des cheveux
HP:0009888	en	fr	rdfs:label	Abnormality of secondary sexual hair	OFFICIAL	Anomalie de la pilosité sexuelle secondaire
HP:0009889	en	fr	rdfs:label	Localized hirsutism	OFFICIAL	Hirsutisme localisé
HP:0009890	en	fr	rdfs:label	High anterior hairline	OFFICIAL	implantation haute des cheveux sur le front
HP:0009891	en	fr	rdfs:label	Underdeveloped supraorbital ridges	OFFICIAL	Hypoplasie des rebords orbitaires
HP:0009892	en	fr	rdfs:label	Anotia	OFFICIAL	Anotie
HP:0009893	en	fr	rdfs:label	Telangiectasia of the ear	OFFICIAL	Télangiectasie de l'oreille
HP:0009894	en	fr	rdfs:label	Thickened ears	OFFICIAL	Oreilles épaissies
HP:0009895	en	fr	rdfs:label	Abnormality of the crus of the helix	OFFICIAL	anomalie de la branche de l'hélix
HP:0009896	en	fr	rdfs:label	Abnormality of the antitragus	OFFICIAL	Anomalie de l'antitragus
HP:0009897	en	fr	rdfs:label	Horizontal crus of helix	OFFICIAL	Branche de l'hélix horizontale
HP:0009898	en	fr	rdfs:label	Underdeveloped crus of the helix	OFFICIAL	Hypoplasie de la racine de l'hélix
HP:0009899	en	fr	rdfs:label	Prominent crus of helix	OFFICIAL	Proéminence anormale de la racine de l'hélix
HP:0009900	en	fr	rdfs:label	Unilateral deafness	OFFICIAL	Surdité unilatérale
HP:0009901	en	fr	rdfs:label	Crumpled ear	OFFICIAL	Oreille plissée
HP:0009902	en	fr	rdfs:label	Cleft helix	OFFICIAL	Échancrure de l'hélix de l'oreille
HP:0009903	en	fr	rdfs:label	Conjunctival nodule	OFFICIAL	Nodule conjonctival
HP:0009904	en	fr	rdfs:label	Prominent ear helix	OFFICIAL	Hélix de l'oreille proéminent
HP:0009905	en	fr	rdfs:label	Thin ear helix	OFFICIAL	Hélix de l'oreille fin
HP:0009906	en	fr	rdfs:label	Aplasia/Hypoplasia of the earlobes	OFFICIAL	Aplasie/hypoplasie des lobes de l'oreille
HP:0009907	en	fr	rdfs:label	Attached earlobe	OFFICIAL	Lobe de l'oreille attaché
HP:0009908	en	fr	rdfs:label	Anterior creases of earlobe	OFFICIAL	Incisure antérieure du lobe de l'oreille
HP:0009909	en	fr	rdfs:label	Uplifted earlobe	OFFICIAL	Lobe de l'oreille surélevé
HP:0009910	en	fr	rdfs:label	Aplasia of the middle ear ossicles	OFFICIAL	Aplasie des osselets de l'oreille moyenne
HP:0009911	en	fr	rdfs:label	Abnormal temporal bone morphology	OFFICIAL	anomalie morphologique de l'os temporal
HP:0009912	en	fr	rdfs:label	Abnormality of the tragus	OFFICIAL	Anomalie du tragus
HP:0009913	en	fr	rdfs:label	Aplasia/Hypoplasia of the tragus	OFFICIAL	aplasie/hypoplasie du tragus
HP:0009914	en	fr	rdfs:label	Cyclopia	OFFICIAL	Cyclopie
HP:0009915	en	fr	rdfs:label	Corneal asymmetry	OFFICIAL	Asymétrie des cornées
HP:0009916	en	fr	rdfs:label	Anisocoria	OFFICIAL	Anisocorie
HP:0009917	en	fr	rdfs:label	Persistent pupillary membrane	OFFICIAL	persistance des membranes pupillaires
HP:0009918	en	fr	rdfs:label	Ectopia pupillae	OFFICIAL	Pupilles ectopiques
HP:0009919	en	fr	rdfs:label	Retinoblastoma	OFFICIAL	Rétinoblastome
HP:0009920	en	fr	rdfs:label	Nevus of Ota	OFFICIAL	Naevus d'Ota
HP:0009921	en	fr	rdfs:label	Duane anomaly	OFFICIAL	Anomalie de Duane
HP:0009922	en	fr	rdfs:label	Vascular remnant arising from the disc	OFFICIAL	Persistance de l'artère hyaloïde
HP:0009924	en	fr	rdfs:label	Aplasia/Hypoplasia involving the nose	OFFICIAL	Aplasie/hypoplasie impliquant le nez
HP:0009926	en	fr	rdfs:label	Epiphora	OFFICIAL	Augmentation de la production de larmes
HP:0009927	en	fr	rdfs:label	Aplasia of the nose	OFFICIAL	Aplasie du nez
HP:0009928	en	fr	rdfs:label	Thick nasal alae	OFFICIAL	Larges ailes du nez
HP:0009929	en	fr	rdfs:label	Abnormality of the columella	OFFICIAL	Anomalie du bord inférieur de la cloison nasale
HP:0009930	en	fr	rdfs:label	Asymmetry of the nares	OFFICIAL	Asymétrie des narines
HP:0009931	en	fr	rdfs:label	Enlarged naris	OFFICIAL	Narines élargies
HP:0009932	en	fr	rdfs:label	Single naris	OFFICIAL	narine unique
HP:0009933	en	fr	rdfs:label	Narrow naris	OFFICIAL	Narines étroites
HP:0009934	en	fr	rdfs:label	Supernumerary naris	OFFICIAL	Narine surnuméraire
HP:0009935	en	fr	rdfs:label	Aplasia/Hypoplasia of the nasal septum	OFFICIAL	Aplasie/hypoplasie de la cloison nasale
HP:0009936	en	fr	rdfs:label	Narrow nasal septum	OFFICIAL	Cloison nasale étroite
HP:0009937	en	fr	rdfs:label	Facial hirsutism	OFFICIAL	Hirsutisme facial
HP:0009938	en	fr	rdfs:label	Sunken cheeks	OFFICIAL	Joues enfonçées
HP:0009939	en	fr	rdfs:label	Mandibular aplasia	OFFICIAL	Aplasie mandibulaire
HP:0009940	en	fr	rdfs:label	Asymmetry of the mandible	OFFICIAL	Asymétrie de la mandibule
HP:0009941	en	fr	rdfs:label	Asymmetry of the mouth	OFFICIAL	Asymétrie de la bouche
HP:0009942	en	fr	rdfs:label	Duplication of thumb phalanx	OFFICIAL	Duplication des phalanges du pouce
HP:0009943	en	fr	rdfs:label	Complete duplication of thumb phalanx	OFFICIAL	duplication complète des phalanges du pouce
HP:0009944	en	fr	rdfs:label	Partial duplication of thumb phalanx	OFFICIAL	Duplication partielle des phalanges du pouce
